Timestamp,India
2024-01-01 00:00:00,2850.38
2024-01-01 00:15:00,2733.12
2024-01-01 00:30:00,2840.08
2024-01-01 00:45:00,2830.47
2024-01-01 01:00:00,2489.74
2024-01-01 01:15:00,2489.53
2024-01-01 01:30:00,2489.21
2024-01-01 01:45:00,2489.01
2024-01-01 02:00:00,2380.77
2024-01-01 02:15:00,2339.84
2024-01-01 02:30:00,2339.65
2024-01-01 02:45:00,2339.53
2024-01-01 03:00:00,2350.84
2024-01-01 03:15:00,2449.6
2024-01-01 03:30:00,2449.6
2024-01-01 03:45:00,2449.57
2024-01-01 04:00:00,2449.87
2024-01-01 04:15:00,2449.99
2024-01-01 04:30:00,2440.89
2024-01-01 04:45:00,2449.18
2024-01-01 05:00:00,2950.17
2024-01-01 05:15:00,3000.4
2024-01-01 05:30:00,3087.13
2024-01-01 05:45:00,3150.42
2024-01-01 06:00:00,3541.79
2024-01-01 06:15:00,3600.16
2024-01-01 06:30:00,3609.22
2024-01-01 06:45:00,3750.68
2024-01-01 07:00:00,4000.65
2024-01-01 07:15:00,9500.47
2024-01-01 07:30:00,10000.0
2024-01-01 07:45:00,10000.0
2024-01-01 08:00:00,10000.0
2024-01-01 08:15:00,10000.0
2024-01-01 08:30:00,10000.0
2024-01-01 08:45:00,10000.0
2024-01-01 09:00:00,10000.0
2024-01-01 09:15:00,10000.0
2024-01-01 09:30:00,10000.0
2024-01-01 09:45:00,10000.0
2024-01-01 10:00:00,10000.0
2024-01-01 10:15:00,10000.0
2024-01-01 10:30:00,10000.0
2024-01-01 10:45:00,9172.8
2024-01-01 11:00:00,9500.14
2024-01-01 11:15:00,6499.68
2024-01-01 11:30:00,5270.03
2024-01-01 11:45:00,4545.84
2024-01-01 12:00:00,4244.21
2024-01-01 12:15:00,4498.2
2024-01-01 12:30:00,4010.91
2024-01-01 12:45:00,3690.11
2024-01-01 13:00:00,3273.24
2024-01-01 13:15:00,3259.33
2024-01-01 13:30:00,3273.06
2024-01-01 13:45:00,3350.02
2024-01-01 14:00:00,3440.35
2024-01-01 14:15:00,3350.16
2024-01-01 14:30:00,3540.98
2024-01-01 14:45:00,3639.37
2024-01-01 15:00:00,3797.27
2024-01-01 15:15:00,3797.05
2024-01-01 15:30:00,3797.03
2024-01-01 15:45:00,3719.31
2024-01-01 16:00:00,3964.23
2024-01-01 16:15:00,4545.95
2024-01-01 16:30:00,10000.0
2024-01-01 16:45:00,10000.0
2024-01-01 17:00:00,10000.0
2024-01-01 17:15:00,10000.0
2024-01-01 17:30:00,10000.0
2024-01-01 17:45:00,10000.0
2024-01-01 18:00:00,10000.0
2024-01-01 18:15:00,10000.0
2024-01-01 18:30:00,10000.0
2024-01-01 18:45:00,10000.0
2024-01-01 19:00:00,6336.49
2024-01-01 19:15:00,9080.59
2024-01-01 19:30:00,5300.22
2024-01-01 19:45:00,5149.19
2024-01-01 20:00:00,4498.88
2024-01-01 20:15:00,4498.32
2024-01-01 20:30:00,4199.27
2024-01-01 20:45:00,3647.71
2024-01-01 21:00:00,3080.67
2024-01-01 21:15:00,3050.94
2024-01-01 21:30:00,3050.82
2024-01-01 21:45:00,3050.11
2024-01-01 22:00:00,2850.47
2024-01-01 22:15:00,2999.51
2024-01-01 22:30:00,2999.91
2024-01-01 22:45:00,3000.8
2024-01-01 23:00:00,2950.91
2024-01-01 23:15:00,3019.6
2024-01-01 23:30:00,3018.98
2024-01-01 23:45:00,3023.36
2024-01-02 00:00:00,3007.64
2024-01-02 00:15:00,3003.74
2024-01-02 00:30:00,3000.54
2024-01-02 00:45:00,2940.97
2024-01-02 01:00:00,2850.82
2024-01-02 01:15:00,2850.29
2024-01-02 01:30:00,2580.31
2024-01-02 01:45:00,2512.08
2024-01-02 02:00:00,2500.49
2024-01-02 02:15:00,2489.91
2024-01-02 02:30:00,2489.88
2024-01-02 02:45:00,2489.67
2024-01-02 03:00:00,2540.69
2024-01-02 03:15:00,2540.49
2024-01-02 03:30:00,2733.42
2024-01-02 03:45:00,2733.71
2024-01-02 04:00:00,2830.39
2024-01-02 04:15:00,2850.31
2024-01-02 04:30:00,2733.6
2024-01-02 04:45:00,2450.36
2024-01-02 05:00:00,2899.22
2024-01-02 05:15:00,3000.87
2024-01-02 05:30:00,3142.03
2024-01-02 05:45:00,3308.28
2024-01-02 06:00:00,3631.0
2024-01-02 06:15:00,3820.51
2024-01-02 06:30:00,4000.44
2024-01-02 06:45:00,4498.61
2024-01-02 07:00:00,4498.53
2024-01-02 07:15:00,10000.0
2024-01-02 07:30:00,10000.0
2024-01-02 07:45:00,10000.0
2024-01-02 08:00:00,10000.0
2024-01-02 08:15:00,10000.0
2024-01-02 08:30:00,10000.0
2024-01-02 08:45:00,10000.0
2024-01-02 09:00:00,10000.0
2024-01-02 09:15:00,10000.0
2024-01-02 09:30:00,10000.0
2024-01-02 09:45:00,10000.0
2024-01-02 10:00:00,10000.0
2024-01-02 10:15:00,10000.0
2024-01-02 10:30:00,10000.0
2024-01-02 10:45:00,8273.31
2024-01-02 11:00:00,8999.37
2024-01-02 11:15:00,7500.01
2024-01-02 11:30:00,6000.16
2024-01-02 11:45:00,5426.07
2024-01-02 12:00:00,4545.74
2024-01-02 12:15:00,4249.46
2024-01-02 12:30:00,4110.41
2024-01-02 12:45:00,4000.16
2024-01-02 13:00:00,3490.72
2024-01-02 13:15:00,3259.96
2024-01-02 13:30:00,3560.69
2024-01-02 13:45:00,3630.36
2024-01-02 14:00:00,3630.85
2024-01-02 14:15:00,3630.24
2024-01-02 14:30:00,3752.46
2024-01-02 14:45:00,3797.46
2024-01-02 15:00:00,4106.6
2024-01-02 15:15:00,4106.35
2024-01-02 15:30:00,4106.92
2024-01-02 15:45:00,4199.45
2024-01-02 16:00:00,5183.98
2024-01-02 16:15:00,6499.46
2024-01-02 16:30:00,10000.0
2024-01-02 16:45:00,10000.0
2024-01-02 17:00:00,10000.0
2024-01-02 17:15:00,10000.0
2024-01-02 17:30:00,10000.0
2024-01-02 17:45:00,10000.0
2024-01-02 18:00:00,10000.0
2024-01-02 18:15:00,10000.0
2024-01-02 18:30:00,10000.0
2024-01-02 18:45:00,10000.0
2024-01-02 19:00:00,10000.0
2024-01-02 19:15:00,10000.0
2024-01-02 19:30:00,10000.0
2024-01-02 19:45:00,10000.0
2024-01-02 20:00:00,5999.9
2024-01-02 20:15:00,5367.15
2024-01-02 20:30:00,4822.4
2024-01-02 20:45:00,4209.03
2024-01-02 21:00:00,3909.35
2024-01-02 21:15:00,3350.93
2024-01-02 21:30:00,3142.87
2024-01-02 21:45:00,3120.17
2024-01-02 22:00:00,2940.42
2024-01-02 22:15:00,2999.88
2024-01-02 22:30:00,2999.32
2024-01-02 22:45:00,3000.45
2024-01-02 23:00:00,3110.89
2024-01-02 23:15:00,3130.36
2024-01-02 23:30:00,3091.44
2024-01-02 23:45:00,3070.18
2024-01-03 00:00:00,1999.66
2024-01-03 00:15:00,1999.51
2024-01-03 00:30:00,1999.54
2024-01-03 00:45:00,1999.66
2024-01-03 01:00:00,1999.49
2024-01-03 01:15:00,1999.4
2024-01-03 01:30:00,1999.34
2024-01-03 01:45:00,1999.28
2024-01-03 02:00:00,1999.2
2024-01-03 02:15:00,1999.13
2024-01-03 02:30:00,1999.13
2024-01-03 02:45:00,1999.12
2024-01-03 03:00:00,1999.04
2024-01-03 03:15:00,1999.02
2024-01-03 03:30:00,1999.01
2024-01-03 03:45:00,1999.01
2024-01-03 04:00:00,1999.05
2024-01-03 04:15:00,1999.09
2024-01-03 04:30:00,1999.01
2024-01-03 04:45:00,1999.02
2024-01-03 05:00:00,1870.16
2024-01-03 05:15:00,1999.42
2024-01-03 05:30:00,2800.46
2024-01-03 05:45:00,3088.44
2024-01-03 06:00:00,3378.63
2024-01-03 06:15:00,3600.88
2024-01-03 06:30:00,3820.42
2024-01-03 06:45:00,4010.67
2024-01-03 07:00:00,4498.57
2024-01-03 07:15:00,5711.7
2024-01-03 07:30:00,10000.0
2024-01-03 07:45:00,10000.0
2024-01-03 08:00:00,10000.0
2024-01-03 08:15:00,10000.0
2024-01-03 08:30:00,10000.0
2024-01-03 08:45:00,10000.0
2024-01-03 09:00:00,10000.0
2024-01-03 09:15:00,10000.0
2024-01-03 09:30:00,10000.0
2024-01-03 09:45:00,10000.0
2024-01-03 10:00:00,10000.0
2024-01-03 10:15:00,10000.0
2024-01-03 10:30:00,10000.0
2024-01-03 10:45:00,9570.0
2024-01-03 11:00:00,5270.12
2024-01-03 11:15:00,5183.5
2024-01-03 11:30:00,5000.79
2024-01-03 11:45:00,4069.16
2024-01-03 12:00:00,4000.18
2024-01-03 12:15:00,3899.45
2024-01-03 12:30:00,4000.05
2024-01-03 12:45:00,3700.26
2024-01-03 13:00:00,3259.07
2024-01-03 13:15:00,3100.78
2024-01-03 13:30:00,3259.1
2024-01-03 13:45:00,3259.1
2024-01-03 14:00:00,3259.58
2024-01-03 14:15:00,3259.54
2024-01-03 14:30:00,3260.0
2024-01-03 14:45:00,3609.52
2024-01-03 15:00:00,3609.3
2024-01-03 15:15:00,3541.92
2024-01-03 15:30:00,3541.73
2024-01-03 15:45:00,3541.87
2024-01-03 16:00:00,3964.76
2024-01-03 16:15:00,4227.44
2024-01-03 16:30:00,10000.0
2024-01-03 16:45:00,10000.0
2024-01-03 17:00:00,10000.0
2024-01-03 17:15:00,10000.0
2024-01-03 17:30:00,10000.0
2024-01-03 17:45:00,10000.0
2024-01-03 18:00:00,10000.0
2024-01-03 18:15:00,10000.0
2024-01-03 18:30:00,10000.0
2024-01-03 18:45:00,10000.0
2024-01-03 19:00:00,10000.0
2024-01-03 19:15:00,10000.0
2024-01-03 19:30:00,10000.0
2024-01-03 19:45:00,7629.64
2024-01-03 20:00:00,5199.49
2024-01-03 20:15:00,5150.05
2024-01-03 20:30:00,4499.61
2024-01-03 20:45:00,4049.29
2024-01-03 21:00:00,3350.61
2024-01-03 21:15:00,3142.34
2024-01-03 21:30:00,3023.08
2024-01-03 21:45:00,2999.39
2024-01-03 22:00:00,2450.88
2024-01-03 22:15:00,2800.07
2024-01-03 22:30:00,2750.06
2024-01-03 22:45:00,2500.53
2024-01-03 23:00:00,2500.5
2024-01-03 23:15:00,2500.57
2024-01-03 23:30:00,2499.81
2024-01-03 23:45:00,2120.47
2024-01-04 00:00:00,2900.43
2024-01-04 00:15:00,2900.98
2024-01-04 00:30:00,2830.07
2024-01-04 00:45:00,2800.53
2024-01-04 01:00:00,2500.09
2024-01-04 01:15:00,2499.34
2024-01-04 01:30:00,2483.18
2024-01-04 01:45:00,2360.83
2024-01-04 02:00:00,2340.44
2024-01-04 02:15:00,2340.5
2024-01-04 02:30:00,2100.97
2024-01-04 02:45:00,2012.9
2024-01-04 03:00:00,2000.4
2024-01-04 03:15:00,1999.96
2024-01-04 03:30:00,1999.99
2024-01-04 03:45:00,1999.99
2024-01-04 04:00:00,2280.08
2024-01-04 04:15:00,2280.74
2024-01-04 04:30:00,2310.23
2024-01-04 04:45:00,2360.9
2024-01-04 05:00:00,2850.93
2024-01-04 05:15:00,2997.72
2024-01-04 05:30:00,3091.28
2024-01-04 05:45:00,3200.07
2024-01-04 06:00:00,3630.83
2024-01-04 06:15:00,3820.67
2024-01-04 06:30:00,4106.62
2024-01-04 06:45:00,4500.77
2024-01-04 07:00:00,5270.36
2024-01-04 07:15:00,10000.0
2024-01-04 07:30:00,10000.0
2024-01-04 07:45:00,10000.0
2024-01-04 08:00:00,10000.0
2024-01-04 08:15:00,10000.0
2024-01-04 08:30:00,10000.0
2024-01-04 08:45:00,10000.0
2024-01-04 09:00:00,10000.0
2024-01-04 09:15:00,10000.0
2024-01-04 09:30:00,10000.0
2024-01-04 09:45:00,10000.0
2024-01-04 10:00:00,10000.0
2024-01-04 10:15:00,10000.0
2024-01-04 10:30:00,10000.0
2024-01-04 10:45:00,10000.0
2024-01-04 11:00:00,10000.0
2024-01-04 11:15:00,6500.42
2024-01-04 11:30:00,6500.37
2024-01-04 11:45:00,5500.21
2024-01-04 12:00:00,5000.55
2024-01-04 12:15:00,5000.23
2024-01-04 12:30:00,4999.96
2024-01-04 12:45:00,4498.95
2024-01-04 13:00:00,3630.97
2024-01-04 13:15:00,3630.23
2024-01-04 13:30:00,3646.49
2024-01-04 13:45:00,3639.48
2024-01-04 14:00:00,3639.38
2024-01-04 14:15:00,3630.66
2024-01-04 14:30:00,3639.4
2024-01-04 14:45:00,3797.91
2024-01-04 15:00:00,4000.82
2024-01-04 15:15:00,3828.4
2024-01-04 15:30:00,4066.01
2024-01-04 15:45:00,4026.82
2024-01-04 16:00:00,4500.27
2024-01-04 16:15:00,5270.83
2024-01-04 16:30:00,10000.0
2024-01-04 16:45:00,10000.0
2024-01-04 17:00:00,10000.0
2024-01-04 17:15:00,10000.0
2024-01-04 17:30:00,10000.0
2024-01-04 17:45:00,10000.0
2024-01-04 18:00:00,10000.0
2024-01-04 18:15:00,10000.0
2024-01-04 18:30:00,10000.0
2024-01-04 18:45:00,10000.0
2024-01-04 19:00:00,10000.0
2024-01-04 19:15:00,10000.0
2024-01-04 19:30:00,10000.0
2024-01-04 19:45:00,10000.0
2024-01-04 20:00:00,6361.55
2024-01-04 20:15:00,5499.42
2024-01-04 20:30:00,5009.52
2024-01-04 20:45:00,4498.98
2024-01-04 21:00:00,4000.44
2024-01-04 21:15:00,3909.35
2024-01-04 21:30:00,3859.81
2024-01-04 21:45:00,3646.35
2024-01-04 22:00:00,2999.95
2024-01-04 22:15:00,3120.55
2024-01-04 22:30:00,3130.75
2024-01-04 22:45:00,3130.19
2024-01-04 23:00:00,3019.55
2024-01-04 23:15:00,3120.04
2024-01-04 23:30:00,3088.9
2024-01-04 23:45:00,3065.56
2024-01-05 00:00:00,2800.78
2024-01-05 00:15:00,2790.95
2024-01-05 00:30:00,2840.65
2024-01-05 00:45:00,2650.94
2024-01-05 01:00:00,2500.55
2024-01-05 01:15:00,2499.27
2024-01-05 01:30:00,2420.84
2024-01-05 01:45:00,2070.47
2024-01-05 02:00:00,1999.9
2024-01-05 02:15:00,1999.88
2024-01-05 02:30:00,1999.86
2024-01-05 02:45:00,1999.82
2024-01-05 03:00:00,1999.7
2024-01-05 03:15:00,1999.68
2024-01-05 03:30:00,1999.72
2024-01-05 03:45:00,1999.82
2024-01-05 04:00:00,1999.97
2024-01-05 04:15:00,2000.71
2024-01-05 04:30:00,2499.14
2024-01-05 04:45:00,2500.89
2024-01-05 05:00:00,2850.48
2024-01-05 05:15:00,3000.93
2024-01-05 05:30:00,3160.21
2024-01-05 05:45:00,3388.42
2024-01-05 06:00:00,3909.19
2024-01-05 06:15:00,4200.45
2024-01-05 06:30:00,4900.31
2024-01-05 06:45:00,6000.57
2024-01-05 07:00:00,6499.27
2024-01-05 07:15:00,10000.0
2024-01-05 07:30:00,10000.0
2024-01-05 07:45:00,10000.0
2024-01-05 08:00:00,10000.0
2024-01-05 08:15:00,10000.0
2024-01-05 08:30:00,10000.0
2024-01-05 08:45:00,10000.0
2024-01-05 09:00:00,10000.0
2024-01-05 09:15:00,10000.0
2024-01-05 09:30:00,10000.0
2024-01-05 09:45:00,10000.0
2024-01-05 10:00:00,10000.0
2024-01-05 10:15:00,10000.0
2024-01-05 10:30:00,10000.0
2024-01-05 10:45:00,10000.0
2024-01-05 11:00:00,10000.0
2024-01-05 11:15:00,7259.01
