Timestamp,India
2018-01-01 00:00:00,1999.21
2018-01-01 00:15:00,1899.96
2018-01-01 00:30:00,1899.51
2018-01-01 00:45:00,1899.13
2018-01-01 01:00:00,1819.77
2018-01-01 01:15:00,1819.32
2018-01-01 01:30:00,1800.78
2018-01-01 01:45:00,1749.69
2018-01-01 02:00:00,1749.57
2018-01-01 02:15:00,1749.45
2018-01-01 02:30:00,1749.58
2018-01-01 02:45:00,1749.83
2018-01-01 03:00:00,1749.65
2018-01-01 03:15:00,1749.71
2018-01-01 03:30:00,1749.71
2018-01-01 03:45:00,1999.01
2018-01-01 04:00:00,1999.18
2018-01-01 04:15:00,1999.29
2018-01-01 04:30:00,1999.01
2018-01-01 04:45:00,1999.6
2018-01-01 05:00:00,2166.23
2018-01-01 05:15:00,2248.38
2018-01-01 05:30:00,2359.16
2018-01-01 05:45:00,2388.38
2018-01-01 06:00:00,2719.37
2018-01-01 06:15:00,2789.05
2018-01-01 06:30:00,2789.93
2018-01-01 06:45:00,2939.78
2018-01-01 07:00:00,2939.95
2018-01-01 07:15:00,2939.51
2018-01-01 07:30:00,2989.86
2018-01-01 07:45:00,3738.58
2018-01-01 08:00:00,3499.95
2018-01-01 08:15:00,3989.38
2018-01-01 08:30:00,4000.5
2018-01-01 08:45:00,4099.7
2018-01-01 09:00:00,4272.7
2018-01-01 09:15:00,4249.09
2018-01-01 09:30:00,4000.61
2018-01-01 09:45:00,4000.31
2018-01-01 10:00:00,4069.23
2018-01-01 10:15:00,4000.74
2018-01-01 10:30:00,4099.42
2018-01-01 10:45:00,4132.25
2018-01-01 11:00:00,4209.95
2018-01-01 11:15:00,4403.25
2018-01-01 11:30:00,4403.03
2018-01-01 11:45:00,4015.15
2018-01-01 12:00:00,3988.67
2018-01-01 12:15:00,3999.32
2018-01-01 12:30:00,3642.8
2018-01-01 12:45:00,3500.9
2018-01-01 13:00:00,3299.28
2018-01-01 13:15:00,3200.34
2018-01-01 13:30:00,3099.09
2018-01-01 13:45:00,2992.32
2018-01-01 14:00:00,3000.83
2018-01-01 14:15:00,3051.21
2018-01-01 14:30:00,3051.03
2018-01-01 14:45:00,3099.29
2018-01-01 15:00:00,3299.04
2018-01-01 15:15:00,3449.26
2018-01-01 15:30:00,3449.71
2018-01-01 15:45:00,3738.42
2018-01-01 16:00:00,3999.37
2018-01-01 16:15:00,4200.88
2018-01-01 16:30:00,4272.1
2018-01-01 16:45:00,4561.37
2018-01-01 17:00:00,4009.78
2018-01-01 17:15:00,4450.1
2018-01-01 17:30:00,4608.41
2018-01-01 17:45:00,4757.71
2018-01-01 18:00:00,5250.08
2018-01-01 18:15:00,5100.94
2018-01-01 18:30:00,4403.28
2018-01-01 18:45:00,4403.69
2018-01-01 19:00:00,3919.5
2018-01-01 19:15:00,4119.65
2018-01-01 19:30:00,4403.12
2018-01-01 19:45:00,4351.73
2018-01-01 20:00:00,3590.71
2018-01-01 20:15:00,3501.36
2018-01-01 20:30:00,3250.22
2018-01-01 20:45:00,3099.32
2018-01-01 21:00:00,3099.62
2018-01-01 21:15:00,3051.84
2018-01-01 21:30:00,2659.05
2018-01-01 21:45:00,2599.53
2018-01-01 22:00:00,2380.1
2018-01-01 22:15:00,2280.72
2018-01-01 22:30:00,2230.7
2018-01-01 22:45:00,1999.69
2018-01-01 23:00:00,1999.79
2018-01-01 23:15:00,1899.72
2018-01-01 23:30:00,1894.18
2018-01-01 23:45:00,1749.99
2018-01-02 00:00:00,1999.69
2018-01-02 00:15:00,1999.07
2018-01-02 00:30:00,1801.79
2018-01-02 00:45:00,1791.81
2018-01-02 01:00:00,1954.14
2018-01-02 01:15:00,1801.46
2018-01-02 01:30:00,1800.81
2018-01-02 01:45:00,1749.47
2018-01-02 02:00:00,1793.62
2018-01-02 02:15:00,1780.16
2018-01-02 02:30:00,1698.83
2018-01-02 02:45:00,1698.92
2018-01-02 03:00:00,1780.75
2018-01-02 03:15:00,1787.65
2018-01-02 03:30:00,1999.06
2018-01-02 03:45:00,1999.15
2018-01-02 04:00:00,1801.68
2018-01-02 04:15:00,1999.03
2018-01-02 04:30:00,1801.45
2018-01-02 04:45:00,1999.39
2018-01-02 05:00:00,2180.26
2018-01-02 05:15:00,2318.63
2018-01-02 05:30:00,2437.46
2018-01-02 05:45:00,2402.88
2018-01-02 06:00:00,2679.67
2018-01-02 06:15:00,2679.86
2018-01-02 06:30:00,2699.26
2018-01-02 06:45:00,2730.19
2018-01-02 07:00:00,2716.48
2018-01-02 07:15:00,2789.3
2018-01-02 07:30:00,2916.14
2018-01-02 07:45:00,3449.41
2018-01-02 08:00:00,3488.61
2018-01-02 08:15:00,3543.95
2018-01-02 08:30:00,3543.99
2018-01-02 08:45:00,3509.07
2018-01-02 09:00:00,4000.48
2018-01-02 09:15:00,3711.76
2018-01-02 09:30:00,3250.73
2018-01-02 09:45:00,3200.25
2018-01-02 10:00:00,3750.82
2018-01-02 10:15:00,3543.77
2018-01-02 10:30:00,3794.26
2018-01-02 10:45:00,4000.13
2018-01-02 11:00:00,3543.38
2018-01-02 11:15:00,3779.99
2018-01-02 11:30:00,3500.61
2018-01-02 11:45:00,3299.62
2018-01-02 12:00:00,3500.91
2018-01-02 12:15:00,3509.11
2018-01-02 12:30:00,3299.45
2018-01-02 12:45:00,3185.5
2018-01-02 13:00:00,2818.17
2018-01-02 13:15:00,2520.26
2018-01-02 13:30:00,2491.01
2018-01-02 13:45:00,2502.96
2018-01-02 14:00:00,2713.52
2018-01-02 14:15:00,2769.2
2018-01-02 14:30:00,2523.25
2018-01-02 14:45:00,2531.74
2018-01-02 15:00:00,2799.12
2018-01-02 15:15:00,2881.51
2018-01-02 15:30:00,2939.31
2018-01-02 15:45:00,3125.5
2018-01-02 16:00:00,3543.44
2018-01-02 16:15:00,4000.32
2018-01-02 16:30:00,3700.78
2018-01-02 16:45:00,4119.52
2018-01-02 17:00:00,3709.98
2018-01-02 17:15:00,4119.48
2018-01-02 17:30:00,4403.94
2018-01-02 17:45:00,4403.29
2018-01-02 18:00:00,4669.32
2018-01-02 18:15:00,4403.59
2018-01-02 18:30:00,4209.02
2018-01-02 18:45:00,4209.3
2018-01-02 19:00:00,3950.44
2018-01-02 19:15:00,4000.49
2018-01-02 19:30:00,4000.82
2018-01-02 19:45:00,4050.44
2018-01-02 20:00:00,3547.71
2018-01-02 20:15:00,3449.4
2018-01-02 20:30:00,3150.53
2018-01-02 20:45:00,2990.59
2018-01-02 21:00:00,3050.93
2018-01-02 21:15:00,2814.89
2018-01-02 21:30:00,2699.14
2018-01-02 21:45:00,2595.24
2018-01-02 22:00:00,2482.88
2018-01-02 22:15:00,2378.72
2018-01-02 22:30:00,2248.64
2018-01-02 22:45:00,1999.49
2018-01-02 23:00:00,1998.59
2018-01-02 23:15:00,1749.54
2018-01-02 23:30:00,1749.28
2018-01-02 23:45:00,1499.38
2018-01-03 00:00:00,1999.77
2018-01-03 00:15:00,1999.33
2018-01-03 00:30:00,1899.85
2018-01-03 00:45:00,1899.21
2018-01-03 01:00:00,1801.93
2018-01-03 01:15:00,1801.9
2018-01-03 01:30:00,1801.73
2018-01-03 01:45:00,1801.48
2018-01-03 02:00:00,1780.53
2018-01-03 02:15:00,1700.99
2018-01-03 02:30:00,1700.78
2018-01-03 02:45:00,1700.33
2018-01-03 03:00:00,1698.99
2018-01-03 03:15:00,1801.19
2018-01-03 03:30:00,1780.44
2018-01-03 03:45:00,1800.79
2018-01-03 04:00:00,1999.19
2018-01-03 04:15:00,1999.52
2018-01-03 04:30:00,2166.04
2018-01-03 04:45:00,2270.92
2018-01-03 05:00:00,2419.84
2018-01-03 05:15:00,2469.17
2018-01-03 05:30:00,2606.18
2018-01-03 05:45:00,2699.01
2018-01-03 06:00:00,2732.79
2018-01-03 06:15:00,2789.31
2018-01-03 06:30:00,2789.31
2018-01-03 06:45:00,2799.52
2018-01-03 07:00:00,2878.9
2018-01-03 07:15:00,2939.88
2018-01-03 07:30:00,3100.47
2018-01-03 07:45:00,3449.92
2018-01-03 08:00:00,3600.03
2018-01-03 08:15:00,3700.77
2018-01-03 08:30:00,4209.82
2018-01-03 08:45:00,4119.99
2018-01-03 09:00:00,4396.2
2018-01-03 09:15:00,4200.43
2018-01-03 09:30:00,4119.27
2018-01-03 09:45:00,3750.24
2018-01-03 10:00:00,4100.22
2018-01-03 10:15:00,4000.85
2018-01-03 10:30:00,3850.94
2018-01-03 10:45:00,4100.69
2018-01-03 11:00:00,4331.08
2018-01-03 11:15:00,4403.95
2018-01-03 11:30:00,4403.74
2018-01-03 11:45:00,4331.91
2018-01-03 12:00:00,3808.36
2018-01-03 12:15:00,3739.94
2018-01-03 12:30:00,3506.17
2018-01-03 12:45:00,3349.14
2018-01-03 13:00:00,2939.55
2018-01-03 13:15:00,2934.34
2018-01-03 13:30:00,2930.71
2018-01-03 13:45:00,2935.12
2018-01-03 14:00:00,2733.66
2018-01-03 14:15:00,2780.66
2018-01-03 14:30:00,2799.22
2018-01-03 14:45:00,2785.88
2018-01-03 15:00:00,2808.39
2018-01-03 15:15:00,2930.5
2018-01-03 15:30:00,2939.66
2018-01-03 15:45:00,2999.49
2018-01-03 16:00:00,3738.55
2018-01-03 16:15:00,3499.07
2018-01-03 16:30:00,3850.29
2018-01-03 16:45:00,4119.83
2018-01-03 17:00:00,4119.11
2018-01-03 17:15:00,4540.5
2018-01-03 17:30:00,5002.27
2018-01-03 17:45:00,5001.58
2018-01-03 18:00:00,4996.71
2018-01-03 18:15:00,4119.23
2018-01-03 18:30:00,4119.3
2018-01-03 18:45:00,3999.59
2018-01-03 19:00:00,3738.43
2018-01-03 19:15:00,4119.75
2018-01-03 19:30:00,4312.35
2018-01-03 19:45:00,4403.43
2018-01-03 20:00:00,4250.08
2018-01-03 20:15:00,4086.76
