Timestamp,India
2023-01-01 00:00:00,2890.56
2023-01-01 00:15:00,2771.61
2023-01-01 00:30:00,2750.58
2023-01-01 00:45:00,2543.42
2023-01-01 01:00:00,2543.25
2023-01-01 01:15:00,2543.16
2023-01-01 01:30:00,2450.0
2023-01-01 01:45:00,2449.45
2023-01-01 02:00:00,2449.57
2023-01-01 02:15:00,2449.34
2023-01-01 02:30:00,2419.99
2023-01-01 02:45:00,2419.16
2023-01-01 03:00:00,2360.82
2023-01-01 03:15:00,2449.27
2023-01-01 03:30:00,2449.02
2023-01-01 03:45:00,2449.3
2023-01-01 04:00:00,2360.9
2023-01-01 04:15:00,2540.95
2023-01-01 04:30:00,2595.41
2023-01-01 04:45:00,2768.75
2023-01-01 05:00:00,2939.0
2023-01-01 05:15:00,3428.4
2023-01-01 05:30:00,3726.43
2023-01-01 05:45:00,3814.93
2023-01-01 06:00:00,4270.7
2023-01-01 06:15:00,4680.35
2023-01-01 06:30:00,6000.42
2023-01-01 06:45:00,6509.36
2023-01-01 07:00:00,5500.69
2023-01-01 07:15:00,6500.2
2023-01-01 07:30:00,7680.51
2023-01-01 07:45:00,8400.38
2023-01-01 08:00:00,8392.51
2023-01-01 08:15:00,8400.14
2023-01-01 08:30:00,8400.52
2023-01-01 08:45:00,8400.72
2023-01-01 09:00:00,8400.07
2023-01-01 09:15:00,8400.68
2023-01-01 09:30:00,8400.91
2023-01-01 09:45:00,8400.94
2023-01-01 10:00:00,8400.48
2023-01-01 10:15:00,8400.32
2023-01-01 10:30:00,7680.74
2023-01-01 10:45:00,6999.07
2023-01-01 11:00:00,7000.54
2023-01-01 11:15:00,7000.69
2023-01-01 11:30:00,6999.55
2023-01-01 11:45:00,6998.36
2023-01-01 12:00:00,4998.84
2023-01-01 12:15:00,4099.03
2023-01-01 12:30:00,4000.52
2023-01-01 12:45:00,3947.29
2023-01-01 13:00:00,3756.22
2023-01-01 13:15:00,3735.3
2023-01-01 13:30:00,3708.12
2023-01-01 13:45:00,3726.3
2023-01-01 14:00:00,3726.02
2023-01-01 14:15:00,3708.28
2023-01-01 14:30:00,3726.35
2023-01-01 14:45:00,3708.87
2023-01-01 15:00:00,4000.1
2023-01-01 15:15:00,4000.34
2023-01-01 15:30:00,4099.32
2023-01-01 15:45:00,4342.96
2023-01-01 16:00:00,4718.85
2023-01-01 16:15:00,5800.4
2023-01-01 16:30:00,5890.86
2023-01-01 16:45:00,6000.02
2023-01-01 17:00:00,5998.29
2023-01-01 17:15:00,4829.89
2023-01-01 17:30:00,4829.94
2023-01-01 17:45:00,5740.33
2023-01-01 18:00:00,6000.96
2023-01-01 18:15:00,7680.24
2023-01-01 18:30:00,6394.22
2023-01-01 18:45:00,7680.65
2023-01-01 19:00:00,8400.55
2023-01-01 19:15:00,8400.26
2023-01-01 19:30:00,8000.25
2023-01-01 19:45:00,6608.52
2023-01-01 20:00:00,5998.41
2023-01-01 20:15:00,5500.92
2023-01-01 20:30:00,6000.07
2023-01-01 20:45:00,5499.87
2023-01-01 21:00:00,4718.45
2023-01-01 21:15:00,4499.84
2023-01-01 21:30:00,4270.88
2023-01-01 21:45:00,3814.83
2023-01-01 22:00:00,3624.33
2023-01-01 22:15:00,3450.77
2023-01-01 22:30:00,3307.86
2023-01-01 22:45:00,3030.76
2023-01-01 23:00:00,2918.76
2023-01-01 23:15:00,2891.35
2023-01-01 23:30:00,2768.61
2023-01-01 23:45:00,2768.15
2023-01-02 00:00:00,2543.58
2023-01-02 00:15:00,2449.57
2023-01-02 00:30:00,2360.1
2023-01-02 00:45:00,2138.69
2023-01-02 01:00:00,2115.69
2023-01-02 01:15:00,2107.04
2023-01-02 01:30:00,2083.99
2023-01-02 01:45:00,2083.25
2023-01-02 02:00:00,2000.13
2023-01-02 02:15:00,1999.8
2023-01-02 02:30:00,1999.74
2023-01-02 02:45:00,1999.68
2023-01-02 03:00:00,1999.9
2023-01-02 03:15:00,2030.16
2023-01-02 03:30:00,2083.27
2023-01-02 03:45:00,2107.29
2023-01-02 04:00:00,2103.67
2023-01-02 04:15:00,2138.31
2023-01-02 04:30:00,2151.8
2023-01-02 04:45:00,2543.33
2023-01-02 05:00:00,2891.38
2023-01-02 05:15:00,3000.38
2023-01-02 05:30:00,3510.2
2023-01-02 05:45:00,3735.25
2023-01-02 06:00:00,4050.87
2023-01-02 06:15:00,4499.84
2023-01-02 06:30:00,5800.64
2023-01-02 06:45:00,6300.28
2023-01-02 07:00:00,5000.39
2023-01-02 07:15:00,6099.3
2023-01-02 07:30:00,7500.5
2023-01-02 07:45:00,8000.53
2023-01-02 08:00:00,10000.58
2023-01-02 08:15:00,12000.0
2023-01-02 08:30:00,12000.0
2023-01-02 08:45:00,12000.0
2023-01-02 09:00:00,10020.07
2023-01-02 09:15:00,12000.0
2023-01-02 09:30:00,12000.0
2023-01-02 09:45:00,12000.0
2023-01-02 10:00:00,12000.0
2023-01-02 10:15:00,12000.0
2023-01-02 10:30:00,12000.0
2023-01-02 10:45:00,10000.95
2023-01-02 11:00:00,8863.44
2023-01-02 11:15:00,9000.02
2023-01-02 11:30:00,7699.92
2023-01-02 11:45:00,8863.41
2023-01-02 12:00:00,7500.89
2023-01-02 12:15:00,6420.73
2023-01-02 12:30:00,5026.26
2023-01-02 12:45:00,4680.95
2023-01-02 13:00:00,4680.58
2023-01-02 13:15:00,4608.43
2023-01-02 13:30:00,4390.18
2023-01-02 13:45:00,4400.9
2023-01-02 14:00:00,4546.65
2023-01-02 14:15:00,4608.85
2023-01-02 14:30:00,4829.5
2023-01-02 14:45:00,4889.12
2023-01-02 15:00:00,5959.3
2023-01-02 15:15:00,6000.0
2023-01-02 15:30:00,6000.02
2023-01-02 15:45:00,6000.0
2023-01-02 16:00:00,6999.17
2023-01-02 16:15:00,6970.7
2023-01-02 16:30:00,8000.09
2023-01-02 16:45:00,8000.35
2023-01-02 17:00:00,8000.24
2023-01-02 17:15:00,8000.53
2023-01-02 17:30:00,7509.58
2023-01-02 17:45:00,8000.54
2023-01-02 18:00:00,8000.66
2023-01-02 18:15:00,10000.16
2023-01-02 18:30:00,12000.0
2023-01-02 18:45:00,12000.0
2023-01-02 19:00:00,12000.0
2023-01-02 19:15:00,8863.72
2023-01-02 19:30:00,8000.84
2023-01-02 19:45:00,8000.47
2023-01-02 20:00:00,6700.85
2023-01-02 20:15:00,6099.06
2023-01-02 20:30:00,5100.43
2023-01-02 20:45:00,5050.46
2023-01-02 21:00:00,4999.77
2023-01-02 21:15:00,4514.0
2023-01-02 21:30:00,4336.37
2023-01-02 21:45:00,3947.14
2023-01-02 22:00:00,3735.05
2023-01-02 22:15:00,3475.9
2023-01-02 22:30:00,3428.32
2023-01-02 22:45:00,3225.55
2023-01-02 23:00:00,2938.66
2023-01-02 23:15:00,2918.37
2023-01-02 23:30:00,2891.13
2023-01-02 23:45:00,2879.62
2023-01-03 00:00:00,2768.6
2023-01-03 00:15:00,2768.06
2023-01-03 00:30:00,2700.54
2023-01-03 00:45:00,2543.6
2023-01-03 01:00:00,2543.33
2023-01-03 01:15:00,2500.83
2023-01-03 01:30:00,2449.23
2023-01-03 01:45:00,2360.23
2023-01-03 02:00:00,2151.46
2023-01-03 02:15:00,2151.01
2023-01-03 02:30:00,2138.9
2023-01-03 02:45:00,2138.73
2023-01-03 03:00:00,2138.86
2023-01-03 03:15:00,2138.95
2023-01-03 03:30:00,2151.53
2023-01-03 03:45:00,2151.82
2023-01-03 04:00:00,2350.61
2023-01-03 04:15:00,2449.51
2023-01-03 04:30:00,2612.3
2023-01-03 04:45:00,2768.68
2023-01-03 05:00:00,2938.71
2023-01-03 05:15:00,3225.43
2023-01-03 05:30:00,3624.61
2023-01-03 05:45:00,3814.12
2023-01-03 06:00:00,4270.05
2023-01-03 06:15:00,4718.6
2023-01-03 06:30:00,5100.49
2023-01-03 06:45:00,7270.52
2023-01-03 07:00:00,7500.45
2023-01-03 07:15:00,7680.31
2023-01-03 07:30:00,8500.37
2023-01-03 07:45:00,8863.98
2023-01-03 08:00:00,8000.6
2023-01-03 08:15:00,8863.05
2023-01-03 08:30:00,8500.58
2023-01-03 08:45:00,8000.92
2023-01-03 09:00:00,8000.59
2023-01-03 09:15:00,8500.7
2023-01-03 09:30:00,10070.21
2023-01-03 09:45:00,8500.73
2023-01-03 10:00:00,7680.13
2023-01-03 10:15:00,7680.83
2023-01-03 10:30:00,7680.98
2023-01-03 10:45:00,6999.92
2023-01-03 11:00:00,7387.49
2023-01-03 11:15:00,8000.57
2023-01-03 11:30:00,8000.43
2023-01-03 11:45:00,8000.83
2023-01-03 12:00:00,7387.14
2023-01-03 12:15:00,5762.85
2023-01-03 12:30:00,5000.43
2023-01-03 12:45:00,5026.97
2023-01-03 13:00:00,4999.39
2023-01-03 13:15:00,4914.93
2023-01-03 13:30:00,4998.82
2023-01-03 13:45:00,4999.02
2023-01-03 14:00:00,5400.03
2023-01-03 14:15:00,5600.07
2023-01-03 14:30:00,5700.29
2023-01-03 14:45:00,5482.72
2023-01-03 15:00:00,6000.27
2023-01-03 15:15:00,6000.16
2023-01-03 15:30:00,6000.69
2023-01-03 15:45:00,6000.03
2023-01-03 16:00:00,6000.23
2023-01-03 16:15:00,5998.95
2023-01-03 16:30:00,6500.97
2023-01-03 16:45:00,7680.65
2023-01-03 17:00:00,7509.44
2023-01-03 17:15:00,7680.04
2023-01-03 17:30:00,6099.49
2023-01-03 17:45:00,7509.65
2023-01-03 18:00:00,7509.3
2023-01-03 18:15:00,8000.28
2023-01-03 18:30:00,8000.76
2023-01-03 18:45:00,7680.9
2023-01-03 19:00:00,8000.41
2023-01-03 19:15:00,8000.33
2023-01-03 19:30:00,7680.1
2023-01-03 19:45:00,6099.57
2023-01-03 20:00:00,5499.88
