Timestamp,India
2020-01-01 00:00:00,2049.01
2020-01-01 00:15:00,2029.46
2020-01-01 00:30:00,2018.48
2020-01-01 00:45:00,2000.04
2020-01-01 01:00:00,1999.09
2020-01-01 01:15:00,1997.5
2020-01-01 01:30:00,1982.36
2020-01-01 01:45:00,1967.34
2020-01-01 02:00:00,1942.81
2020-01-01 02:15:00,1940.25
2020-01-01 02:30:00,1929.68
2020-01-01 02:45:00,1929.59
2020-01-01 03:00:00,1929.61
2020-01-01 03:15:00,1903.86
2020-01-01 03:30:00,1922.02
2020-01-01 03:45:00,1920.23
2020-01-01 04:00:00,1920.17
2020-01-01 04:15:00,1959.31
2020-01-01 04:30:00,1997.56
2020-01-01 04:45:00,1997.92
2020-01-01 05:00:00,2075.2
2020-01-01 05:15:00,2099.57
2020-01-01 05:30:00,2245.47
2020-01-01 05:45:00,2379.44
2020-01-01 06:00:00,2659.44
2020-01-01 06:15:00,2659.41
2020-01-01 06:30:00,2659.98
2020-01-01 06:45:00,2898.44
2020-01-01 07:00:00,2999.13
2020-01-01 07:15:00,3139.32
2020-01-01 07:30:00,3502.27
2020-01-01 07:45:00,3500.81
2020-01-01 08:00:00,3700.18
2020-01-01 08:15:00,3700.18
2020-01-01 08:30:00,3845.71
2020-01-01 08:45:00,4170.28
2020-01-01 09:00:00,4259.85
2020-01-01 09:15:00,4259.91
2020-01-01 09:30:00,4300.38
2020-01-01 09:45:00,4500.18
2020-01-01 10:00:00,4300.05
2020-01-01 10:15:00,4250.94
2020-01-01 10:30:00,3899.79
2020-01-01 10:45:00,4200.09
2020-01-01 11:00:00,3800.21
2020-01-01 11:15:00,3800.77
2020-01-01 11:30:00,3749.4
2020-01-01 11:45:00,3725.24
2020-01-01 12:00:00,3537.09
2020-01-01 12:15:00,3490.08
2020-01-01 12:30:00,3305.39
2020-01-01 12:45:00,3250.35
2020-01-01 13:00:00,3472.42
2020-01-01 13:15:00,3441.99
2020-01-01 13:30:00,3399.6
2020-01-01 13:45:00,3349.71
2020-01-01 14:00:00,3300.56
2020-01-01 14:15:00,3349.31
2020-01-01 14:30:00,3199.13
2020-01-01 14:45:00,3149.24
2020-01-01 15:00:00,3049.96
2020-01-01 15:15:00,3070.55
2020-01-01 15:30:00,3199.31
2020-01-01 15:45:00,3250.15
2020-01-01 16:00:00,3330.81
2020-01-01 16:15:00,3250.51
2020-01-01 16:30:00,3637.02
2020-01-01 16:45:00,3725.79
2020-01-01 17:00:00,3500.32
2020-01-01 17:15:00,3500.11
2020-01-01 17:30:00,3500.5
2020-01-01 17:45:00,2999.32
2020-01-01 18:00:00,3200.91
2020-01-01 18:15:00,3399.69
2020-01-01 18:30:00,3150.36
2020-01-01 18:45:00,3099.87
2020-01-01 19:00:00,3199.33
2020-01-01 19:15:00,3249.45
2020-01-01 19:30:00,3249.87
2020-01-01 19:45:00,3179.99
2020-01-01 20:00:00,3179.92
2020-01-01 20:15:00,3179.99
2020-01-01 20:30:00,3179.75
2020-01-01 20:45:00,3150.62
2020-01-01 21:00:00,3059.17
2020-01-01 21:15:00,2999.77
2020-01-01 21:30:00,2889.39
2020-01-01 21:45:00,2749.24
2020-01-01 22:00:00,2641.07
2020-01-01 22:15:00,2659.43
2020-01-01 22:30:00,2659.1
2020-01-01 22:45:00,2499.86
2020-01-01 23:00:00,2250.93
2020-01-01 23:15:00,2091.26
2020-01-01 23:30:00,2083.21
2020-01-01 23:45:00,2029.44
2020-01-02 00:00:00,1999.66
2020-01-02 00:15:00,1999.55
2020-01-02 00:30:00,1999.38
2020-01-02 00:45:00,1999.07
2020-01-02 01:00:00,1950.31
2020-01-02 01:15:00,1929.3
2020-01-02 01:30:00,1900.61
2020-01-02 01:45:00,1862.82
2020-01-02 02:00:00,1872.0
