Timestamp,Jeju,Mainlad
2020-01-01 00:00:00,88.95,86.2
2020-01-01 01:00:00,129.25,84.03
2020-01-01 02:00:00,88.95,82.76
2020-01-01 03:00:00,88.95,82.52
2020-01-01 04:00:00,88.95,80.74
2020-01-01 05:00:00,88.95,81.9
2020-01-01 06:00:00,125.94,80.95
2020-01-01 07:00:00,88.95,80.51
2020-01-01 08:00:00,133.4,82.49
2020-01-01 09:00:00,87.8,78.4
2020-01-01 10:00:00,87.47,80.95
2020-01-01 11:00:00,84.89,78.51
2020-01-01 12:00:00,87.36,78.53
2020-01-01 13:00:00,86.13,77.83
2020-01-01 14:00:00,88.89,78.52
2020-01-01 15:00:00,89.42,80.95
2020-01-01 16:00:00,125.86,80.39
2020-01-01 17:00:00,154.95,81.95
2020-01-01 18:00:00,152.63,81.95
2020-01-01 19:00:00,129.8,82.54
2020-01-01 20:00:00,128.26,82.07
2020-01-01 21:00:00,124.51,82.13
2020-01-01 22:00:00,89.42,82.13
2020-01-01 23:00:00,120.76,83.95
2020-01-02 00:00:00,121.86,80.67
2020-01-02 01:00:00,122.45,82.6
2020-01-02 02:00:00,88.79,79.44
2020-01-02 03:00:00,88.79,79.04
2020-01-02 04:00:00,88.79,82.6
2020-01-02 05:00:00,88.79,80.15
2020-01-02 06:00:00,142.17,82.6
2020-01-02 07:00:00,147.99,86.65
2020-01-02 08:00:00,148.43,89.32
2020-01-02 09:00:00,88.79,89.68
2020-01-02 10:00:00,88.79,87.93
2020-01-02 11:00:00,88.79,87.66
2020-01-02 12:00:00,88.79,86.78
2020-01-02 13:00:00,88.79,87.44
2020-01-02 14:00:00,88.79,87.44
2020-01-02 15:00:00,121.65,87.44
2020-01-02 16:00:00,123.66,87.48
2020-01-02 17:00:00,151.7,87.48
2020-01-02 18:00:00,148.21,87.49
2020-01-02 19:00:00,147.05,87.49
2020-01-02 20:00:00,145.3,84.63
2020-01-02 21:00:00,207.32,84.1
2020-01-02 22:00:00,125.85,84.1
2020-01-02 23:00:00,123.55,84.1
2020-01-03 00:00:00,123.49,83.0
2020-01-03 01:00:00,88.79,81.71
2020-01-03 02:00:00,88.79,82.6
2020-01-03 03:00:00,88.79,81.26
2020-01-03 04:00:00,88.79,81.31
2020-01-03 05:00:00,88.79,82.6
2020-01-03 06:00:00,88.79,88.46
2020-01-03 07:00:00,88.79,88.75
2020-01-03 08:00:00,152.22,89.04
2020-01-03 09:00:00,150.62,89.84
2020-01-03 10:00:00,88.79,87.52
2020-01-03 11:00:00,88.79,87.47
