Timestamp,NSW1,QLD1,SA1,TAS1,VIC1
2014-01-01 00:00:00,49.7,52.76,46.28,40.64,45.1
2014-01-01 00:30:00,49.72,52.45,44.56,40.3,44.04
2014-01-01 01:00:00,48.13,50.2,41.81,37.26,41.44
2014-01-01 01:30:00,44.05,46.66,36.73,34.04,37.1
2014-01-01 02:00:00,40.51,42.85,33.54,30.81,33.79
2014-01-01 02:30:00,37.15,38.49,15.14,13.91,20.41
2014-01-01 03:00:00,42.68,43.27,25.8,27.36,29.57
2014-01-01 03:30:00,40.1,40.4,16.1,21.96,21.82
2014-01-01 04:00:00,40.1,40.2,-3.7,1.26,-2.67
2014-01-01 04:30:00,42.04,42.18,-1.39,3.67,0.19
2014-01-01 05:00:00,42.04,42.04,6.47,12.33,9.84
2014-01-01 05:30:00,42.04,41.61,11.69,16.67,11.37
2014-01-01 06:00:00,42.04,41.49,27.69,25.59,27.41
2014-01-01 06:30:00,42.06,41.51,35.7,34.27,35.24
2014-01-01 07:00:00,40.95,40.04,33.54,32.03,33.64
2014-01-01 07:30:00,43.18,43.22,34.02,33.84,35.29
2014-01-01 08:00:00,44.58,45.41,36.55,35.06,37.07
2014-01-01 08:30:00,47.72,48.34,38.87,36.61,39.26
2014-01-01 09:00:00,49.6,49.33,44.98,39.75,42.22
2014-01-01 09:30:00,49.7,49.16,45.63,60.76,43.57
2014-01-01 10:00:00,49.69,49.16,45.95,60.5,43.7
2014-01-01 10:30:00,45.41,46.15,45.36,36.31,39.15
2014-01-01 11:00:00,47.07,49.02,60.46,35.59,38.92
2014-01-01 11:30:00,48.96,49.34,53.95,33.93,39.51
2014-01-01 12:00:00,49.69,49.42,56.54,36.36,41.19
2014-01-01 12:30:00,49.57,49.4,50.81,36.34,40.65
2014-01-01 13:00:00,49.53,49.57,42.95,36.34,40.49
2014-01-01 13:30:00,49.72,50.26,51.83,36.34,40.4
2014-01-01 14:00:00,49.7,50.76,62.62,36.28,39.98
2014-01-01 14:30:00,49.69,51.73,46.23,36.73,41.41
