Timestamp,NSW1,QLD1,SA1,TAS1,VIC1
2015-01-01 00:00:00,49.08,47.1,46.73,40.8,20.39
2015-01-01 00:30:00,48.06,45.85,45.99,39.62,20.1
2015-01-01 01:00:00,47.25,44.65,44.57,38.8,20.2
2015-01-01 01:30:00,37.1,34.24,36.58,30.06,15.2
2015-01-01 02:00:00,34.86,31.91,36.84,28.01,14.2
2015-01-01 02:30:00,32.9,29.95,32.8,26.65,14.2
2015-01-01 03:00:00,31.63,28.5,30.8,25.51,14.2
2015-01-01 03:30:00,30.9,27.52,29.94,24.81,14.2
2015-01-01 04:00:00,31.6,27.58,29.9,23.84,14.2
2015-01-01 04:30:00,28.69,25.43,26.36,22.12,14.2
2015-01-01 05:00:00,27.96,24.99,23.84,20.11,14.2
2015-01-01 05:30:00,26.39,23.31,18.31,15.04,14.2
2015-01-01 06:00:00,24.56,21.58,18.97,18.16,14.2
2015-01-01 06:30:00,26.75,23.31,21.79,21.51,14.2
2015-01-01 07:00:00,27.96,24.2,22.28,22.32,14.2
2015-01-01 07:30:00,29.96,26.44,19.12,19.35,16.38
2015-01-01 08:00:00,29.86,26.65,16.09,22.84,17.93
2015-01-01 08:30:00,31.11,28.2,19.84,30.11,16.56
2015-01-01 09:00:00,33.08,30.38,26.15,25.62,14.2
2015-01-01 09:30:00,33.79,31.68,26.33,26.27,14.2
2015-01-01 10:00:00,35.07,33.42,26.15,27.73,14.46
2015-01-01 10:30:00,37.33,35.8,28.09,28.37,14.2
2015-01-01 11:00:00,44.16,42.41,33.3,35.73,14.2
2015-01-01 11:30:00,38.83,37.78,29.81,29.76,14.2
2015-01-01 12:00:00,40.1,38.64,25.81,25.71,16.72
2015-01-01 12:30:00,37.32,36.28,28.24,28.13,14.2
2015-01-01 13:00:00,41.42,39.51,15.76,15.37,22.82
2015-01-01 13:30:00,45.62,42.16,22.9,22.25,20.7
2015-01-01 14:00:00,93.79,87.28,28.63,28.23,38.45
2015-01-01 14:30:00,221.18,201.31,30.36,8.56,88.56
2015-01-01 15:00:00,195.9,180.73,34.28,-0.7,72.93
2015-01-01 15:30:00,270.47,252.94,35.31,-0.7,68.33
2015-01-01 16:00:00,299.67,286.36,36.81,-3.4,27.91
2015-01-01 16:30:00,296.95,281.8,45.24,-1.23,81.51
2015-01-01 17:00:00,299.6,287.03,43.16,-0.7,58.55
2015-01-01 17:30:00,299.6,284.1,50.56,-8.04,68.9
2015-01-01 18:00:00,133.67,128.15,55.17,-8.16,24.06
2015-01-01 18:30:00,92.57,90.3,45.99,-0.65,21.06
2015-01-01 19:00:00,52.34,52.06,45.99,-0.69,-7.24
2015-01-01 19:30:00,64.03,64.23,45.99,-0.66,11.51
2015-01-01 20:00:00,159.9,161.12,45.98,-0.68,57.87
2015-01-01 20:30:00,58.92,59.21,36.9,-0.61,16.84
2015-01-01 21:00:00,32.49,32.4,34.64,47.08,22.47
2015-01-01 21:30:00,41.63,39.88,25.51,48.3,23.7
2015-01-01 22:00:00,40.35,38.99,25.89,48.3,18.65
2015-01-01 22:30:00,39.86,38.96,24.44,48.3,18.79
2015-01-01 23:00:00,36.82,37.1,16.34,48.3,17.06
2015-01-01 23:30:00,37.43,38.03,13.15,36.98,21.09
2015-01-02 00:00:00,35.97,35.05,24.13,30.34,19.96
2015-01-02 00:30:00,39.06,36.93,11.21,24.44,20.55
2015-01-02 01:00:00,37.78,34.98,6.94,38.85,17.77
2015-01-02 01:30:00,32.41,30.0,5.37,47.55,15.03
2015-01-02 02:00:00,32.04,29.63,4.68,40.75,14.43
2015-01-02 02:30:00,28.87,26.67,0.83,36.98,11.16
2015-01-02 03:00:00,34.22,31.31,4.21,25.66,14.82
2015-01-02 03:30:00,39.14,35.75,5.63,12.9,17.37
2015-01-02 04:00:00,36.05,32.9,4.24,5.08,15.51
2015-01-02 04:30:00,32.26,29.78,10.01,11.04,17.21
2015-01-02 05:00:00,27.96,25.71,9.19,17.53,15.35
