Timestamp,NSW1,QLD1,SA1,TAS1,VIC1
2021-01-01 00:00:00,43.29,40.17,42.5,46.38,43.48
2021-01-01 00:30:00,38.04,36.53,35.72,57.3,37.21
2021-01-01 01:00:00,38.1,39.01,34.56,64.75,36.37
2021-01-01 01:30:00,32.26,34.07,24.71,65.12,25.02
2021-01-01 02:00:00,32.45,33.92,14.23,66.63,14.6
2021-01-01 02:30:00,27.76,28.85,8.49,66.79,8.95
2021-01-01 03:00:00,26.83,27.8,8.18,65.44,8.69
2021-01-01 03:30:00,25.64,26.55,8.44,75.11,8.95
2021-01-01 04:00:00,26.31,27.44,8.55,69.73,8.97
2021-01-01 04:30:00,29.42,30.19,8.67,59.73,8.95
2021-01-01 05:00:00,31.15,31.73,8.94,61.14,8.95
2021-01-01 05:30:00,29.75,30.04,8.93,50.1,8.95
2021-01-01 06:00:00,25.53,25.88,10.21,52.48,10.19
2021-01-01 06:30:00,19.57,20.12,8.8,56.87,8.75
2021-01-01 07:00:00,6.91,7.03,5.02,50.09,4.97
2021-01-01 07:30:00,20.82,21.59,8.49,34.36,8.25
2021-01-01 08:00:00,12.79,13.07,0.0,34.36,0.0
2021-01-01 08:30:00,20.69,21.13,0.0,34.36,0.0
2021-01-01 09:00:00,26.99,27.16,10.75,34.36,10.59
2021-01-01 09:30:00,31.89,32.07,5.75,34.34,5.53
2021-01-01 10:00:00,30.53,30.97,12.19,34.34,11.84
2021-01-01 10:30:00,27.17,26.87,1.57,34.34,1.4
2021-01-01 11:00:00,27.81,27.31,0.0,34.34,0.0
2021-01-01 11:30:00,27.66,26.96,-6.95,34.34,-7.21
2021-01-01 12:00:00,31.01,29.52,-7.54,34.34,-8.26
2021-01-01 12:30:00,33.34,31.71,5.97,32.89,6.0
2021-01-01 13:00:00,32.54,31.36,3.78,39.6,3.83
2021-01-01 13:30:00,30.23,29.18,12.41,35.24,12.32
2021-01-01 14:00:00,32.5,31.41,25.12,35.51,24.91
