Timestamp,Slovakia
2024-01-10 03:00:00,85.86
2024-01-10 04:00:00,88.14
2024-01-10 05:00:00,92.03
2024-01-10 06:00:00,111.24
2024-01-10 07:00:00,129.67
2024-01-10 08:00:00,141.83
2024-01-10 09:00:00,130.39
2024-01-10 10:00:00,119.49
2024-01-10 11:00:00,109.13
2024-01-10 12:00:00,101.85
2024-01-10 13:00:00,108.91
2024-01-10 14:00:00,116.58
2024-01-10 15:00:00,126.4
2024-01-10 16:00:00,136.5
2024-01-10 17:00:00,143.79
2024-01-10 18:00:00,140.0
2024-01-10 19:00:00,132.15
2024-01-10 20:00:00,120.0
2024-01-10 21:00:00,109.46
2024-01-10 22:00:00,104.86
2024-01-10 23:00:00,95.83
2024-01-11 00:00:00,91.75
2024-01-11 01:00:00,88.59
2024-01-11 02:00:00,87.25
2024-01-11 03:00:00,82.38
2024-01-11 04:00:00,82.08
2024-01-11 05:00:00,88.83
2024-01-11 06:00:00,100.84
2024-01-11 07:00:00,116.47
2024-01-11 08:00:00,141.0
2024-01-11 09:00:00,129.16
2024-01-11 10:00:00,113.65
2024-01-11 11:00:00,106.48
2024-01-11 12:00:00,99.38
2024-01-11 13:00:00,99.0
2024-01-11 14:00:00,105.98
2024-01-11 15:00:00,117.68
2024-01-11 16:00:00,139.57
2024-01-11 17:00:00,147.93
2024-01-11 18:00:00,136.27
2024-01-11 19:00:00,132.31
2024-01-11 20:00:00,119.51
2024-01-11 21:00:00,107.19
2024-01-11 22:00:00,100.0
2024-01-11 23:00:00,96.54
2024-01-12 00:00:00,90.72
2024-01-12 01:00:00,87.94
2024-01-12 02:00:00,85.78
2024-01-12 03:00:00,85.62
2024-01-12 04:00:00,88.47
2024-01-12 05:00:00,95.18
2024-01-12 06:00:00,108.59
2024-01-12 07:00:00,122.62
2024-01-12 08:00:00,140.74
2024-01-12 09:00:00,134.96
2024-01-12 10:00:00,122.01
2024-01-12 11:00:00,114.73
2024-01-12 12:00:00,106.98
2024-01-12 13:00:00,103.08
2024-01-12 14:00:00,104.54
2024-01-12 15:00:00,110.0
2024-01-12 16:00:00,120.0
2024-01-12 17:00:00,127.5
2024-01-12 18:00:00,126.0
2024-01-12 19:00:00,119.47
2024-01-12 20:00:00,108.91
2024-01-12 21:00:00,98.84
2024-01-12 22:00:00,93.8
2024-01-12 23:00:00,86.02
2024-01-13 00:00:00,90.0
2024-01-13 01:00:00,84.6
2024-01-13 02:00:00,82.0
2024-01-13 03:00:00,78.47
2024-01-13 04:00:00,75.0
2024-01-13 05:00:00,74.23
2024-01-13 06:00:00,79.46
2024-01-13 07:00:00,83.73
2024-01-13 08:00:00,93.21
2024-01-13 09:00:00,89.04
2024-01-13 10:00:00,84.95
2024-01-13 11:00:00,75.48
2024-01-13 12:00:00,71.03
2024-01-13 13:00:00,71.34
2024-01-13 14:00:00,83.79
2024-01-13 15:00:00,93.53
2024-01-13 16:00:00,105.88
2024-01-13 17:00:00,100.83
2024-01-13 18:00:00,98.35
2024-01-13 19:00:00,97.1
2024-01-13 20:00:00,88.73
2024-01-13 21:00:00,83.13
2024-01-13 22:00:00,69.22
2024-01-13 23:00:00,67.79
2024-01-14 00:00:00,67.39
2024-01-14 01:00:00,65.61
2024-01-14 02:00:00,65.21
2024-01-14 03:00:00,65.44
2024-01-14 04:00:00,65.84
2024-01-14 05:00:00,66.72
2024-01-14 06:00:00,67.8
2024-01-14 07:00:00,72.21
2024-01-14 08:00:00,76.9
2024-01-14 09:00:00,81.94
2024-01-14 10:00:00,82.12
2024-01-14 11:00:00,83.61
2024-01-14 12:00:00,81.44
2024-01-14 13:00:00,77.04
2024-01-14 14:00:00,79.15
2024-01-14 15:00:00,82.32
2024-01-14 16:00:00,86.62
2024-01-14 17:00:00,91.86
2024-01-14 18:00:00,97.45
2024-01-14 19:00:00,89.45
2024-01-14 20:00:00,81.8
2024-01-14 21:00:00,78.98
2024-01-14 22:00:00,75.71
2024-01-14 23:00:00,67.42
2024-01-15 00:00:00,70.18
2024-01-15 01:00:00,66.54
2024-01-15 02:00:00,64.48
2024-01-15 03:00:00,62.04
2024-01-15 04:00:00,62.82
2024-01-15 05:00:00,69.29
2024-01-15 06:00:00,86.86
2024-01-15 07:00:00,125.99
2024-01-15 08:00:00,98.42
2024-01-15 09:00:00,99.95
2024-01-15 10:00:00,94.51
2024-01-15 11:00:00,90.27
2024-01-15 12:00:00,83.95
2024-01-15 13:00:00,84.99
2024-01-15 14:00:00,89.9
2024-01-15 15:00:00,99.29
2024-01-15 16:00:00,103.36
2024-01-15 17:00:00,103.47
2024-01-15 18:00:00,112.07
2024-01-15 19:00:00,110.1
2024-01-15 20:00:00,103.52
2024-01-15 21:00:00,93.5
2024-01-15 22:00:00,91.14
2024-01-15 23:00:00,87.72
2024-01-16 00:00:00,82.54
2024-01-16 01:00:00,81.55
2024-01-16 02:00:00,80.13
2024-01-16 03:00:00,78.29
2024-01-16 04:00:00,77.48
2024-01-16 05:00:00,82.72
2024-01-16 06:00:00,109.86
2024-01-16 07:00:00,126.92
2024-01-16 08:00:00,144.11
2024-01-16 09:00:00,138.6
2024-01-16 10:00:00,122.0
2024-01-16 11:00:00,110.0
2024-01-16 12:00:00,103.21
2024-01-16 13:00:00,112.84
2024-01-16 14:00:00,122.06
2024-01-16 15:00:00,134.79
2024-01-16 16:00:00,143.59
2024-01-16 17:00:00,145.06
2024-01-16 18:00:00,136.38
2024-01-16 19:00:00,130.07
2024-01-16 20:00:00,125.75
2024-01-16 21:00:00,110.46
2024-01-16 22:00:00,102.65
2024-01-16 23:00:00,90.6
2024-01-17 00:00:00,83.64
2024-01-17 01:00:00,77.16
2024-01-17 02:00:00,67.8
2024-01-17 03:00:00,66.91
2024-01-17 04:00:00,67.86
2024-01-17 05:00:00,82.52
2024-01-17 06:00:00,94.01
2024-01-17 07:00:00,104.91
2024-01-17 08:00:00,105.64
2024-01-17 09:00:00,105.5
2024-01-17 10:00:00,110.33
2024-01-17 11:00:00,111.1
2024-01-17 12:00:00,115.4
2024-01-17 13:00:00,118.35
2024-01-17 14:00:00,118.5
2024-01-17 15:00:00,120.16
2024-01-17 16:00:00,122.89
2024-01-17 17:00:00,133.98
2024-01-17 18:00:00,122.0
2024-01-17 19:00:00,114.39
2024-01-17 20:00:00,108.65
2024-01-17 21:00:00,100.71
2024-01-17 22:00:00,93.32
2024-01-17 23:00:00,83.69
2024-01-18 00:00:00,80.47
2024-01-18 01:00:00,77.07
2024-01-18 02:00:00,74.88
2024-01-18 03:00:00,74.37
2024-01-18 04:00:00,76.38
2024-01-18 05:00:00,82.23
2024-01-18 06:00:00,100.76
2024-01-18 07:00:00,114.01
2024-01-18 08:00:00,128.84
2024-01-18 09:00:00,124.7
2024-01-18 10:00:00,119.19
2024-01-18 11:00:00,116.09
2024-01-18 12:00:00,110.57
2024-01-18 13:00:00,107.72
2024-01-18 14:00:00,107.9
2024-01-18 15:00:00,110.46
2024-01-18 16:00:00,114.54
2024-01-18 17:00:00,116.28
2024-01-18 18:00:00,109.71
2024-01-18 19:00:00,107.81
2024-01-18 20:00:00,102.07
2024-01-18 21:00:00,84.78
2024-01-18 22:00:00,82.58
2024-01-18 23:00:00,73.61
2024-01-19 00:00:00,71.1
2024-01-19 01:00:00,67.5
2024-01-19 02:00:00,66.13
2024-01-19 03:00:00,62.76
2024-01-19 04:00:00,63.32
2024-01-19 05:00:00,67.52
2024-01-19 06:00:00,78.15
2024-01-19 07:00:00,93.87
2024-01-19 08:00:00,104.27
2024-01-19 09:00:00,103.24
2024-01-19 10:00:00,96.13
2024-01-19 11:00:00,86.65
2024-01-19 12:00:00,78.17
2024-01-19 13:00:00,74.28
2024-01-19 14:00:00,76.09
2024-01-19 15:00:00,95.4
2024-01-19 16:00:00,100.78
2024-01-19 17:00:00,104.44
2024-01-19 18:00:00,101.96
2024-01-19 19:00:00,99.47
2024-01-19 20:00:00,90.4
2024-01-19 21:00:00,74.2
2024-01-19 22:00:00,77.47
2024-01-19 23:00:00,66.93
2024-01-20 00:00:00,68.63
2024-01-20 01:00:00,64.13
2024-01-20 02:00:00,64.96
2024-01-20 03:00:00,62.55
2024-01-20 04:00:00,62.17
2024-01-20 05:00:00,62.5
2024-01-20 06:00:00,64.17
2024-01-20 07:00:00,68.81
2024-01-20 08:00:00,76.85
2024-01-20 09:00:00,80.19
2024-01-20 10:00:00,74.21
2024-01-20 11:00:00,72.06
2024-01-20 12:00:00,69.25
2024-01-20 13:00:00,68.99
2024-01-20 14:00:00,73.39
2024-01-20 15:00:00,78.22
2024-01-20 16:00:00,90.94
2024-01-20 17:00:00,97.42
2024-01-20 18:00:00,101.09
2024-01-20 19:00:00,93.39
2024-01-20 20:00:00,89.6
2024-01-20 21:00:00,76.52
2024-01-20 22:00:00,75.32
2024-01-20 23:00:00,69.13
2024-01-21 00:00:00,69.72
2024-01-21 01:00:00,57.99
2024-01-21 02:00:00,55.15
2024-01-21 03:00:00,50.89
2024-01-21 04:00:00,54.33
2024-01-21 05:00:00,62.83
2024-01-21 06:00:00,63.25
2024-01-21 07:00:00,66.22
2024-01-21 08:00:00,67.52
2024-01-21 09:00:00,59.04
2024-01-21 10:00:00,54.45
2024-01-21 11:00:00,52.64
2024-01-21 12:00:00,45.87
2024-01-21 13:00:00,47.04
2024-01-21 14:00:00,56.28
2024-01-21 15:00:00,72.07
2024-01-21 16:00:00,90.22
2024-01-21 17:00:00,91.34
2024-01-21 18:00:00,94.2
2024-01-21 19:00:00,88.9
2024-01-21 20:00:00,84.69
2024-01-21 21:00:00,67.24
2024-01-21 22:00:00,65.64
2024-01-21 23:00:00,60.41
2024-01-22 00:00:00,52.5
2024-01-22 01:00:00,57.5
2024-01-22 02:00:00,52.84
2024-01-22 03:00:00,45.14
2024-01-22 04:00:00,50.03
2024-01-22 05:00:00,65.3
2024-01-22 06:00:00,108.4
2024-01-22 07:00:00,117.12
2024-01-22 08:00:00,121.15
2024-01-22 09:00:00,101.04
2024-01-22 10:00:00,81.95
2024-01-22 11:00:00,78.86
2024-01-22 12:00:00,69.18
2024-01-22 13:00:00,83.65
2024-01-22 14:00:00,86.34
2024-01-22 15:00:00,87.23
2024-01-22 16:00:00,121.08
2024-01-22 17:00:00,95.77
2024-01-22 18:00:00,90.76
2024-01-22 19:00:00,99.81
2024-01-22 20:00:00,110.31
2024-01-22 21:00:00,81.23
2024-01-22 22:00:00,78.54
2024-01-22 23:00:00,67.78
2024-01-23 00:00:00,50.46
2024-01-23 01:00:00,52.1
2024-01-23 02:00:00,53.41
2024-01-23 03:00:00,49.0
2024-01-23 04:00:00,52.32
2024-01-23 05:00:00,60.9
2024-01-23 06:00:00,100.54
2024-01-23 07:00:00,97.51
2024-01-23 08:00:00,104.81
2024-01-23 09:00:00,91.84
2024-01-23 10:00:00,79.5
2024-01-23 11:00:00,67.94
2024-01-23 12:00:00,61.42
2024-01-23 13:00:00,63.54
2024-01-23 14:00:00,73.0
2024-01-23 15:00:00,77.73
2024-01-23 16:00:00,96.38
2024-01-23 17:00:00,102.96
2024-01-23 18:00:00,90.0
2024-01-23 19:00:00,99.78
2024-01-23 20:00:00,95.43
2024-01-23 21:00:00,82.13
2024-01-23 22:00:00,73.5
2024-01-23 23:00:00,50.13
2024-01-24 00:00:00,52.26
2024-01-24 01:00:00,93.45
2024-01-24 02:00:00,79.61
2024-01-24 03:00:00,58.84
2024-01-24 04:00:00,55.79
2024-01-24 05:00:00,95.68
2024-01-24 06:00:00,87.5
2024-01-24 07:00:00,82.94
2024-01-24 08:00:00,85.78
2024-01-24 09:00:00,91.74
2024-01-24 10:00:00,100.0
2024-01-24 11:00:00,101.48
2024-01-24 12:00:00,100.0
2024-01-24 13:00:00,103.9
2024-01-24 14:00:00,114.78
2024-01-24 15:00:00,96.0
2024-01-24 16:00:00,75.11
2024-01-24 17:00:00,69.83
2024-01-24 18:00:00,64.1
2024-01-24 19:00:00,55.7
2024-01-24 20:00:00,59.27
2024-01-24 21:00:00,53.04
2024-01-24 22:00:00,45.36
2024-01-24 23:00:00,44.9
2024-01-25 00:00:00,47.96
2024-01-25 01:00:00,47.91
2024-01-25 02:00:00,46.52
2024-01-25 03:00:00,46.74
2024-01-25 04:00:00,46.55
2024-01-25 05:00:00,46.86
2024-01-25 06:00:00,69.76
2024-01-25 07:00:00,58.95
2024-01-25 08:00:00,87.69
2024-01-25 09:00:00,87.86
2024-01-25 10:00:00,83.6
2024-01-25 11:00:00,78.66
2024-01-25 12:00:00,74.95
2024-01-25 13:00:00,78.54
2024-01-25 14:00:00,84.78
2024-01-25 15:00:00,90.63
2024-01-25 16:00:00,99.41
2024-01-25 17:00:00,120.22
2024-01-25 18:00:00,113.34
2024-01-25 19:00:00,99.09
2024-01-25 20:00:00,89.66
2024-01-25 21:00:00,86.43
2024-01-25 22:00:00,79.65
2024-01-25 23:00:00,74.71
2024-01-26 00:00:00,62.8
2024-01-26 01:00:00,62.0
2024-01-26 02:00:00,58.49
2024-01-26 03:00:00,58.12
2024-01-26 04:00:00,70.0
2024-01-26 05:00:00,82.98
2024-01-26 06:00:00,101.57
2024-01-26 07:00:00,116.58
2024-01-26 08:00:00,116.2
2024-01-26 09:00:00,105.48
2024-01-26 10:00:00,97.94
2024-01-26 11:00:00,95.57
2024-01-26 12:00:00,90.89
2024-01-26 13:00:00,92.9
2024-01-26 14:00:00,100.53
2024-01-26 15:00:00,108.08
2024-01-26 16:00:00,101.16
2024-01-26 17:00:00,98.68
2024-01-26 18:00:00,92.47
2024-01-26 19:00:00,93.43
2024-01-26 20:00:00,85.23
2024-01-26 21:00:00,72.66
2024-01-26 22:00:00,62.29
2024-01-26 23:00:00,58.55
2024-01-27 00:00:00,56.81
2024-01-27 01:00:00,55.92
2024-01-27 02:00:00,56.52
2024-01-27 03:00:00,55.15
2024-01-27 04:00:00,55.76
2024-01-27 05:00:00,56.83
2024-01-27 06:00:00,60.28
2024-01-27 07:00:00,65.29
2024-01-27 08:00:00,73.23
2024-01-27 09:00:00,70.83
2024-01-27 10:00:00,58.25
2024-01-27 11:00:00,56.56
2024-01-27 12:00:00,55.84
2024-01-27 13:00:00,53.88
2024-01-27 14:00:00,59.47
2024-01-27 15:00:00,72.11
2024-01-27 16:00:00,89.44
2024-01-27 17:00:00,97.4
2024-01-27 18:00:00,99.56
2024-01-27 19:00:00,99.47
2024-01-27 20:00:00,85.09
2024-01-27 21:00:00,79.82
2024-01-27 22:00:00,75.97
2024-01-27 23:00:00,72.7
2024-01-28 00:00:00,66.77
2024-01-28 01:00:00,60.72
2024-01-28 02:00:00,59.14
2024-01-28 03:00:00,58.97
2024-01-28 04:00:00,60.08
2024-01-28 05:00:00,62.53
2024-01-28 06:00:00,59.41
2024-01-28 07:00:00,69.66
2024-01-28 08:00:00,70.54
2024-01-28 09:00:00,68.73
2024-01-28 10:00:00,66.8
2024-01-28 11:00:00,66.11
2024-01-28 12:00:00,63.27
2024-01-28 13:00:00,61.93
2024-01-28 14:00:00,70.52
2024-01-28 15:00:00,81.86
2024-01-28 16:00:00,92.8
2024-01-28 17:00:00,100.41
2024-01-28 18:00:00,95.53
2024-01-28 19:00:00,92.36
2024-01-28 20:00:00,89.52
2024-01-28 21:00:00,79.65
2024-01-28 22:00:00,71.51
2024-01-28 23:00:00,56.0
2024-01-29 00:00:00,49.97
2024-01-29 01:00:00,47.26
2024-01-29 02:00:00,48.12
2024-01-29 03:00:00,47.97
2024-01-29 04:00:00,51.58
2024-01-29 05:00:00,60.06
2024-01-29 06:00:00,83.43
2024-01-29 07:00:00,97.14
2024-01-29 08:00:00,99.55
2024-01-29 09:00:00,88.39
2024-01-29 10:00:00,78.9
2024-01-29 11:00:00,71.27
2024-01-29 12:00:00,70.24
2024-01-29 13:00:00,73.8
2024-01-29 14:00:00,81.12
2024-01-29 15:00:00,98.14
2024-01-29 16:00:00,109.78
2024-01-29 17:00:00,126.7
2024-01-29 18:00:00,116.94
2024-01-29 19:00:00,107.52
2024-01-29 20:00:00,91.74
2024-01-29 21:00:00,86.27
2024-01-29 22:00:00,83.34
2024-01-29 23:00:00,80.29
2024-01-30 00:00:00,71.94
2024-01-30 01:00:00,68.77
2024-01-30 02:00:00,69.37
2024-01-30 03:00:00,67.23
2024-01-30 04:00:00,66.9
2024-01-30 05:00:00,69.37
2024-01-30 06:00:00,88.51
2024-01-30 07:00:00,96.32
2024-01-30 08:00:00,96.22
2024-01-30 09:00:00,84.93
2024-01-30 10:00:00,77.15
2024-01-30 11:00:00,70.1
2024-01-30 12:00:00,68.1
2024-01-30 13:00:00,68.23
2024-01-30 14:00:00,71.93
2024-01-30 15:00:00,90.27
2024-01-30 16:00:00,100.69
2024-01-30 17:00:00,103.61
2024-01-30 18:00:00,105.85
2024-01-30 19:00:00,96.63
2024-01-30 20:00:00,92.94
2024-01-30 21:00:00,78.19
2024-01-30 22:00:00,79.89
2024-01-30 23:00:00,71.94
2024-01-31 00:00:00,71.84
2024-01-31 01:00:00,70.38
2024-01-31 02:00:00,70.89
2024-01-31 03:00:00,69.82
2024-01-31 04:00:00,68.05
2024-01-31 05:00:00,71.88
2024-01-31 06:00:00,85.98
2024-01-31 07:00:00,106.34
2024-01-31 08:00:00,127.91
2024-01-31 09:00:00,93.57
2024-01-31 10:00:00,82.98
2024-01-31 11:00:00,77.09
2024-01-31 12:00:00,74.91
2024-01-31 13:00:00,73.25
2024-01-31 14:00:00,83.99
2024-01-31 15:00:00,89.96
2024-01-31 16:00:00,112.83
2024-01-31 17:00:00,130.0
2024-01-31 18:00:00,130.0
2024-01-31 19:00:00,110.1
2024-01-31 20:00:00,98.9
2024-01-31 21:00:00,116.96
2024-01-31 22:00:00,121.69
2024-01-31 23:00:00,109.61
2024-02-01 00:00:00,102.35
2024-02-01 01:00:00,96.68
2024-02-01 02:00:00,91.0
2024-02-01 03:00:00,80.19
2024-02-01 04:00:00,96.02
2024-02-01 05:00:00,116.13
2024-02-01 06:00:00,108.87
2024-02-01 07:00:00,127.52
2024-02-01 08:00:00,108.01
2024-02-01 09:00:00,90.0
2024-02-01 10:00:00,88.45
2024-02-01 11:00:00,81.65
2024-02-01 12:00:00,79.73
2024-02-01 13:00:00,82.12
2024-02-01 14:00:00,86.68
2024-02-01 15:00:00,100.07
2024-02-01 16:00:00,90.0
2024-02-01 17:00:00,105.2
2024-02-01 18:00:00,94.11
2024-02-01 19:00:00,119.42
2024-02-01 20:00:00,100.01
2024-02-01 21:00:00,84.26
2024-02-01 22:00:00,82.09
2024-02-01 23:00:00,73.81
2024-02-02 00:00:00,64.21
2024-02-02 01:00:00,59.94
2024-02-02 02:00:00,58.0
2024-02-02 03:00:00,54.69
2024-02-02 04:00:00,56.24
2024-02-02 05:00:00,57.64
2024-02-02 06:00:00,87.51
2024-02-02 07:00:00,95.4
2024-02-02 08:00:00,96.81
2024-02-02 09:00:00,88.59
2024-02-02 10:00:00,81.67
2024-02-02 11:00:00,76.6
2024-02-02 12:00:00,71.47
2024-02-02 13:00:00,71.63
2024-02-02 14:00:00,79.31
2024-02-02 15:00:00,91.83
2024-02-02 16:00:00,113.0
2024-02-02 17:00:00,122.91
2024-02-02 18:00:00,121.67
2024-02-02 19:00:00,122.57
2024-02-02 20:00:00,102.44
2024-02-02 21:00:00,105.0
2024-02-02 22:00:00,105.05
2024-02-02 23:00:00,88.04
2024-02-03 00:00:00,37.93
2024-02-03 01:00:00,39.22
2024-02-03 02:00:00,48.51
2024-02-03 03:00:00,43.19
2024-02-03 04:00:00,44.77
2024-02-03 05:00:00,64.0
2024-02-03 06:00:00,49.62
2024-02-03 07:00:00,75.19
2024-02-03 08:00:00,69.0
2024-02-03 09:00:00,61.0
2024-02-03 10:00:00,53.14
2024-02-03 11:00:00,45.37
2024-02-03 12:00:00,41.69
2024-02-03 13:00:00,40.82
2024-02-03 14:00:00,44.24
2024-02-03 15:00:00,57.61
2024-02-03 16:00:00,73.59
2024-02-03 17:00:00,83.97
2024-02-03 18:00:00,83.6
2024-02-03 19:00:00,83.9
2024-02-03 20:00:00,81.71
2024-02-03 21:00:00,56.1
2024-02-03 22:00:00,57.8
2024-02-03 23:00:00,50.83
2024-02-04 00:00:00,37.64
2024-02-04 01:00:00,24.18
2024-02-04 02:00:00,29.21
2024-02-04 03:00:00,13.3
2024-02-04 04:00:00,10.75
2024-02-04 05:00:00,28.05
