Timestamp,CAPITL,CENTRL,DUNWOD,GENESE,H Q,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,NPX,O H,PJM,WEST
01/01/2008 00:00,66.61,53.6,65.02,17.25,55.28,64.73,100.0,56.39,65.01,65.59,55.22,65.8,15.0,44.31,17.25
01/01/2008 01:00,60.36,52.78,60.12,16.07,55.36,59.89,95.85,55.66,60.13,60.62,55.36,60.19,13.83,43.04,16.0
01/01/2008 02:00,52.7,46.89,52.55,16.18,49.52,52.36,79.44,49.47,52.51,52.95,49.52,52.65,14.23,42.63,16.0
01/01/2008 03:00,46.91,41.7,46.76,16.05,44.04,46.58,50.0,43.9,46.67,47.11,43.99,46.82,14.5,38.06,15.96
01/01/2008 04:00,54.3,48.22,54.04,16.15,50.88,53.84,55.52,50.78,53.94,54.45,50.88,54.2,14.14,42.04,16.0
01/01/2008 05:00,52.83,46.92,52.6,17.2,49.51,52.45,53.99,49.41,52.56,52.95,49.51,52.73,15.0,40.44,16.87
01/01/2008 06:00,55.28,49.29,55.27,20.19,47.83,55.06,56.1,51.79,55.22,55.63,51.89,51.22,13.73,42.52,19.5
01/01/2008 07:00,55.1,49.06,55.33,25.43,55.24,55.17,55.38,51.54,55.28,55.58,51.23,59.11,27.0,51.83,24.34
01/01/2008 08:00,68.18,54.3,66.5,23.6,55.27,66.25,66.73,57.18,66.49,66.78,55.38,67.35,21.91,55.86,24.0
01/01/2008 09:00,81.44,56.52,76.76,23.8,55.35,76.43,77.16,59.22,76.83,77.16,55.57,79.26,22.52,63.0,24.77
01/01/2008 10:00,87.18,57.38,81.2,22.98,55.47,80.8,82.0,60.05,81.31,81.55,55.75,84.45,21.66,65.8,24.0
01/01/2008 11:00,80.16,56.24,75.97,23.18,55.52,75.64,76.76,59.06,76.04,76.31,55.8,78.3,21.83,62.0,24.0
01/01/2008 12:00,79.53,56.2,75.58,23.26,55.38,75.25,76.71,58.97,75.64,75.98,55.55,77.72,21.84,58.94,24.0
01/01/2008 13:00,79.2,55.93,75.45,23.62,55.24,75.12,76.63,58.7,75.51,75.9,55.52,77.46,21.87,58.71,24.0
01/01/2008 14:00,73.54,55.15,71.2,23.76,55.13,70.83,72.32,57.88,71.23,71.59,55.35,72.42,21.99,58.71,24.0
01/01/2008 15:00,82.73,56.96,78.35,23.37,55.65,78.01,79.48,59.65,78.43,78.75,55.88,80.68,21.7,58.71,24.0
01/01/2008 16:00,99.18,59.09,90.99,31.48,55.32,90.62,124.57,61.57,91.28,91.51,55.71,95.47,29.0,73.89,31.08
01/01/2008 17:00,115.99,90.55,113.81,36.99,90.14,113.3,153.59,94.8,114.11,114.55,90.6,114.67,32.42,94.0,36.13
01/01/2008 18:00,103.9,90.76,105.43,39.58,91.89,104.95,134.71,95.04,105.56,106.18,92.26,104.23,35.0,89.0,38.73
01/01/2008 19:00,97.83,83.87,98.65,36.91,84.68,98.12,130.01,88.12,98.78,99.44,84.85,97.79,32.55,82.97,35.75
01/01/2008 20:00,95.42,77.49,94.48,35.21,77.59,94.05,128.0,81.33,94.63,95.2,77.91,94.68,31.0,78.93,33.88
01/01/2008 21:00,88.9,65.12,85.48,32.82,64.11,85.03,122.22,67.94,85.54,86.15,64.18,87.1,29.91,70.97,31.81
01/01/2008 22:00,75.66,55.36,72.34,25.55,55.15,71.96,107.27,57.95,72.38,72.9,55.15,74.02,30.0,59.75,25.85
01/01/2008 23:00,60.24,53.17,60.43,21.47,55.32,60.15,61.43,55.94,60.38,60.93,55.49,60.19,14.02,50.74,21.54
01/02/2008 00:00,70.16,54.44,67.89,28.9,55.28,67.64,105.59,57.11,68.01,68.4,55.34,68.96,27.5,50.16,29.36
01/02/2008 01:00,65.75,53.92,64.29,26.38,55.36,64.11,65.86,56.64,64.39,64.63,55.42,65.0,24.89,54.42,26.69
01/02/2008 02:00,56.74,50.61,56.69,24.61,52.95,56.53,58.23,53.22,56.69,56.96,53.01,56.74,23.37,48.65,25.0
01/02/2008 03:00,62.67,53.12,61.74,24.94,55.25,61.57,63.3,55.97,61.82,62.08,55.36,62.25,23.25,52.31,25.0
01/02/2008 04:00,63.85,53.6,62.67,25.17,55.3,62.55,64.4,56.34,62.76,63.01,55.36,63.35,23.76,53.16,25.6
01/02/2008 05:00,74.84,55.66,71.61,27.58,55.35,71.35,90.79,58.08,71.7,71.9,55.35,73.41,26.05,60.0,28.2
01/02/2008 06:00,111.78,61.11,100.12,32.34,55.37,99.7,128.75,62.62,100.48,100.42,55.26,106.73,31.0,81.01,33.79
01/02/2008 07:00,117.39,73.85,108.47,63.33,69.39,107.94,131.68,76.14,108.79,108.84,69.46,113.02,60.0,93.82,62.24
01/02/2008 08:00,126.95,79.18,117.67,67.77,75.0,117.03,132.95,82.19,118.02,118.22,75.15,122.41,63.86,101.21,66.28
01/02/2008 09:00,115.42,78.54,109.54,69.0,76.18,108.84,133.0,81.91,109.74,110.25,76.56,112.28,65.0,95.85,67.24
01/02/2008 10:00,111.26,83.36,108.18,74.52,82.03,107.37,134.36,86.99,108.23,108.93,82.62,109.29,70.0,96.47,72.18
01/02/2008 11:00,113.51,77.08,108.07,67.86,75.0,107.31,131.78,80.54,108.27,108.84,75.53,110.67,64.31,94.43,66.45
01/02/2008 12:00,111.0,70.95,104.05,61.46,67.72,103.33,128.97,73.79,104.2,104.68,68.2,107.62,58.58,89.67,60.56
01/02/2008 13:00,108.85,71.71,102.81,62.6,69.17,102.09,128.99,74.76,103.01,103.45,69.66,105.8,59.6,89.12,61.53
01/02/2008 14:00,108.38,64.99,100.13,54.97,60.93,99.47,127.13,67.33,100.39,100.77,61.3,104.51,52.5,85.16,54.41
01/02/2008 15:00,110.69,76.27,105.86,62.78,74.55,105.1,129.06,79.9,106.04,106.55,75.0,108.07,59.19,91.72,61.46
01/02/2008 16:00,124.56,107.4,129.97,94.3,113.67,129.28,173.0,115.96,130.06,131.0,114.13,125.96,85.39,116.28,88.38
01/02/2008 17:00,151.56,138.38,156.77,129.86,140.09,155.64,225.59,144.21,157.06,158.05,140.66,152.12,118.29,145.0,121.69
01/02/2008 18:00,146.69,135.6,151.73,125.96,135.72,150.77,238.66,140.49,152.01,152.97,136.41,147.51,114.68,140.81,118.21
01/02/2008 19:00,132.01,120.97,137.11,106.88,122.95,136.12,217.47,126.02,137.36,138.23,123.32,133.26,97.17,125.88,100.3
01/02/2008 20:00,131.27,117.73,135.63,99.09,121.79,134.53,205.51,124.01,135.76,136.74,122.04,132.13,90.0,122.96,93.43
01/02/2008 21:00,106.3,95.86,109.3,78.86,97.85,108.51,155.59,100.43,109.4,110.0,97.55,106.7,72.0,99.42,74.81
01/02/2008 22:00,96.42,74.33,94.32,67.18,73.4,93.68,141.35,77.09,94.42,95.0,73.25,94.89,64.0,84.74,65.63
01/02/2008 23:00,101.3,59.58,92.67,31.55,55.21,92.17,131.86,61.3,92.98,93.2,55.38,97.55,30.68,75.65,33.35
01/03/2008 00:00,103.08,58.95,93.04,34.67,55.28,92.84,124.67,61.26,93.36,93.51,55.28,98.86,33.65,68.82,35.93
01/03/2008 01:00,96.12,57.95,87.61,31.17,55.36,87.42,109.99,60.39,87.88,88.01,55.36,92.52,30.0,66.64,32.24
01/03/2008 02:00,87.52,56.77,81.27,29.42,55.38,81.04,96.32,59.23,81.44,81.73,55.32,85.0,28.0,66.84,30.15
01/03/2008 03:00,87.95,55.18,80.91,29.23,53.37,80.69,90.0,57.52,81.1,81.3,53.26,85.0,27.98,66.38,30.0
01/03/2008 04:00,87.89,56.75,81.48,30.51,55.3,81.31,117.38,59.2,81.65,81.94,55.19,85.27,29.0,67.14,30.97
01/03/2008 05:00,108.21,57.92,96.71,32.4,55.35,96.45,125.88,61.25,97.01,97.18,55.18,103.39,31.0,78.0,33.38
01/03/2008 06:00,135.53,81.22,136.52,41.48,137.89,136.25,155.07,116.44,136.69,137.19,131.69,138.57,38.69,112.0,40.63
01/03/2008 07:00,137.77,123.7,140.06,79.31,125.57,139.42,195.8,130.41,140.06,141.36,128.09,135.0,65.0,120.54,73.78
01/03/2008 08:00,139.21,90.98,141.49,71.76,134.77,140.41,169.42,121.45,141.38,142.85,131.58,139.37,63.06,119.06,67.21
01/03/2008 09:00,142.43,100.48,144.94,73.79,137.06,143.7,169.96,126.68,144.82,146.32,134.51,142.62,65.0,109.78,69.88
01/03/2008 10:00,137.95,96.54,140.12,73.07,133.14,139.06,203.51,122.55,140.01,141.6,130.72,138.13,65.0,115.0,69.21
01/03/2008 11:00,134.0,85.7,135.74,67.12,129.91,134.57,195.83,116.13,135.64,137.19,126.78,134.02,60.0,113.28,63.84
01/03/2008 12:00,126.6,83.94,125.8,61.31,111.94,124.77,143.59,105.1,125.65,126.94,110.0,125.84,55.0,105.0,58.4
01/03/2008 13:00,126.15,82.68,127.41,61.55,120.89,126.32,140.8,109.77,127.32,128.64,118.41,126.05,55.0,105.89,58.33
01/03/2008 14:00,124.15,83.27,125.48,57.69,119.07,124.4,133.71,108.66,125.38,126.81,116.78,124.3,51.0,104.0,54.73
01/03/2008 15:00,134.13,86.04,136.16,60.09,130.58,134.98,155.45,117.02,136.06,137.61,127.81,134.14,53.0,112.35,57.15
01/03/2008 16:00,146.07,111.79,148.55,86.64,138.87,147.43,208.53,132.31,148.56,149.94,137.75,152.7,75.42,128.1,80.37
01/03/2008 17:00,182.09,173.25,185.85,115.4,169.98,184.65,249.0,176.84,186.02,187.4,171.0,175.0,98.8,166.45,106.83
01/03/2008 18:00,175.66,170.82,179.81,115.15,164.92,178.66,258.28,172.76,179.98,181.31,166.24,175.0,98.8,162.22,106.52
01/03/2008 19:00,161.57,146.09,164.85,104.5,151.4,163.79,244.31,154.13,165.01,166.22,152.61,161.11,90.0,146.21,96.0
01/03/2008 20:00,151.15,136.26,154.23,97.97,141.36,153.24,242.64,143.77,154.38,155.8,142.21,151.15,85.0,133.87,90.53
01/03/2008 21:00,147.19,95.44,150.07,81.55,143.75,148.92,238.57,128.74,150.1,151.67,140.77,147.21,72.0,126.87,76.08
01/03/2008 22:00,120.83,95.76,118.35,65.58,96.83,117.52,147.15,100.25,118.45,119.24,96.83,119.0,60.0,102.69,63.5
01/03/2008 23:00,124.72,62.36,109.75,35.81,55.21,109.35,129.67,63.91,110.26,110.34,55.38,118.16,34.75,88.0,37.43
01/04/2008 00:00,130.53,63.08,114.46,39.11,55.28,114.07,127.16,65.51,115.01,115.0,55.56,123.72,38.34,84.7,41.0
01/04/2008 01:00,125.68,62.44,110.58,35.87,55.36,110.19,122.97,64.97,111.09,111.0,55.58,119.31,34.75,81.73,37.51
01/04/2008 02:00,112.42,60.58,100.58,33.56,55.38,100.22,120.16,63.19,100.96,101.0,55.55,107.51,32.33,81.26,35.0
01/04/2008 03:00,109.69,60.14,98.24,34.27,55.25,97.93,120.16,62.71,98.66,98.71,55.42,105.0,32.4,79.68,35.0
01/04/2008 04:00,120.79,61.87,106.7,35.45,55.3,106.32,120.16,64.29,107.13,107.18,55.47,115.03,33.63,85.65,36.39
01/04/2008 05:00,141.9,67.7,123.71,51.22,55.35,123.22,124.4,70.08,124.24,124.16,58.63,131.0,36.0,98.0,52.04
01/04/2008 06:00,168.14,97.66,152.68,47.0,94.08,151.93,153.82,101.27,153.21,153.44,90.65,165.0,44.45,133.0,47.0
01/04/2008 07:00,150.18,145.0,152.81,144.26,140.13,151.11,152.66,146.53,152.67,154.3,139.99,150.88,70.09,129.81,78.0
01/04/2008 08:00,146.11,134.53,148.88,81.85,134.92,147.25,152.77,139.55,148.88,170.8,134.65,146.93,69.85,133.97,77.0
01/04/2008 09:00,146.12,134.51,148.88,91.31,135.2,147.25,152.99,139.82,148.75,178.83,135.34,146.94,78.63,136.32,85.01
01/04/2008 10:00,146.46,134.88,148.89,88.0,135.38,147.25,165.05,140.44,148.75,177.38,135.79,147.0,75.5,135.52,82.05
01/04/2008 11:00,136.11,94.62,140.95,80.26,109.69,139.59,144.42,113.87,140.9,166.07,109.91,137.67,70.0,120.78,72.43
01/04/2008 12:00,131.3,82.95,140.72,75.58,107.12,139.4,143.84,110.08,140.45,161.82,107.23,134.64,65.0,116.16,66.13
01/04/2008 13:00,129.43,82.05,137.89,73.72,105.07,136.69,140.21,108.21,137.74,149.0,105.39,132.41,63.41,112.73,64.67
01/04/2008 14:00,132.45,93.89,129.26,62.77,104.11,127.85,131.88,105.49,129.29,147.0,104.13,131.14,55.34,111.44,59.99
01/04/2008 15:00,138.84,103.16,136.71,65.69,109.99,135.22,139.48,112.74,136.73,158.0,110.0,137.56,57.89,97.6,63.09
01/04/2008 16:00,151.63,105.82,161.48,85.36,124.85,159.96,174.75,131.27,161.46,170.0,125.36,155.0,72.84,133.17,75.58
01/04/2008 17:00,168.84,161.64,172.08,115.54,155.34,170.2,244.04,165.15,172.24,195.95,156.59,169.0,100.0,159.06,107.57
01/04/2008 18:00,172.51,165.74,176.26,114.24,159.01,174.33,248.57,168.85,176.42,190.81,160.29,173.0,98.25,161.0,106.46
01/04/2008 19:00,154.57,147.23,157.96,103.94,142.6,156.23,238.93,150.86,157.96,186.0,143.75,155.0,90.0,146.11,97.01
01/04/2008 20:00,153.85,130.18,152.49,93.63,123.67,150.94,228.21,132.61,152.61,169.68,124.17,152.81,82.0,124.31,88.18
01/04/2008 21:00,140.64,105.99,137.05,74.49,105.11,135.6,159.1,110.95,137.11,148.09,105.0,138.69,67.0,118.45,71.82
01/04/2008 22:00,138.18,74.12,123.82,59.86,67.19,122.9,131.96,76.7,124.21,124.53,67.32,131.77,57.19,103.21,59.73
01/04/2008 23:00,148.35,65.69,128.16,30.63,55.21,127.6,129.0,66.86,128.75,128.6,55.27,139.8,29.71,99.99,33.37
01/05/2008 00:00,110.13,60.35,99.15,30.93,55.28,98.78,130.32,61.61,99.38,99.62,55.06,105.0,30.0,72.09,31.99
01/05/2008 01:00,104.5,59.48,94.45,28.9,55.36,94.16,106.78,60.99,94.71,94.87,55.19,100.0,28.0,75.74,29.86
01/05/2008 02:00,96.9,58.39,88.54,27.9,55.38,88.28,95.0,60.02,88.7,88.9,55.21,93.36,27.0,71.54,28.73
01/05/2008 03:00,94.81,58.01,86.96,26.87,55.25,86.77,125.51,59.68,87.17,87.32,55.08,91.47,26.0,70.31,27.81
01/05/2008 04:00,96.17,58.12,87.96,27.97,55.3,87.7,103.04,59.81,88.12,88.31,55.08,92.69,27.0,71.11,28.69
01/05/2008 05:00,103.75,59.84,93.84,29.69,55.35,93.5,107.24,61.4,94.04,94.26,55.67,99.06,28.32,75.11,30.47
01/05/2008 06:00,104.95,59.09,94.59,24.57,55.2,94.18,128.7,60.6,94.8,95.0,54.65,101.0,23.73,75.51,25.5
