Timestamp,System Price,Hokkaido,Tohoku,Tokyo,Chubu,Hokuriko,Kansai,Chugoku,Shikoku,Kyushu
2013-01-01 00:00:00,12.79,12.83,12.83,12.83,12.79,12.79,12.79,12.79,12.79,12.79
2013-01-01 00:30:00,12.55,12.83,12.83,12.83,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 01:00:00,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79
2013-01-01 01:30:00,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82
2013-01-01 02:00:00,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82
2013-01-01 02:30:00,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82
2013-01-01 03:00:00,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82
2013-01-01 03:30:00,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77
2013-01-01 04:00:00,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6
2013-01-01 04:30:00,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 05:00:00,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2013-01-01 05:30:00,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44
2013-01-01 06:00:00,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44
2013-01-01 06:30:00,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44
2013-01-01 07:00:00,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 07:30:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,7.3
2013-01-01 08:00:00,12.56,12.56,12.56,12.56,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 08:30:00,12.95,12.95,12.95,12.95,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 09:00:00,12.95,13.3,13.3,13.3,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 09:30:00,12.95,13.3,13.3,13.3,12.4,12.4,12.4,12.4,12.4,12.4
2013-01-01 10:00:00,12.95,13.3,13.3,13.3,12.05,12.05,12.05,12.05,12.05,12.05
2013-01-01 10:30:00,12.95,13.3,13.3,13.3,11.55,11.55,11.55,11.55,11.55,11.55
2013-01-01 11:00:00,12.94,12.95,12.95,12.95,12.05,12.05,12.05,12.05,12.05,12.05
2013-01-01 11:30:00,12.94,12.95,12.95,12.95,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 12:00:00,12.95,12.95,12.95,12.95,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 12:30:00,12.95,12.95,12.95,12.95,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 13:00:00,12.88,12.95,12.95,12.95,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 13:30:00,12.88,12.95,12.95,12.95,12.05,12.05,12.05,12.05,12.05,12.05
2013-01-01 14:00:00,12.53,12.95,12.95,12.95,10.87,10.87,10.87,10.87,10.87,10.87
2013-01-01 14:30:00,12.53,12.95,12.95,12.95,10.88,10.88,10.88,10.88,10.88,10.88
2013-01-01 15:00:00,12.51,12.95,12.95,12.95,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 15:30:00,12.51,12.95,12.95,12.95,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 16:00:00,12.92,12.95,12.95,12.95,10.37,10.37,10.37,10.37,10.37,10.37
2013-01-01 16:30:00,12.74,12.95,12.95,12.95,12.32,12.32,12.32,12.32,12.32,12.32
2013-01-01 17:00:00,13.45,13.45,13.45,13.45,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 17:30:00,13.45,13.45,13.45,13.45,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 18:00:00,13.45,13.45,13.45,13.45,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 18:30:00,13.45,13.45,13.45,13.45,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 19:00:00,13.45,13.45,13.45,13.45,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 19:30:00,13.45,13.45,13.45,13.45,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 20:00:00,13.45,13.45,13.45,13.45,12.77,12.77,12.77,12.77,12.77,12.77
2013-01-01 20:30:00,13.31,13.45,13.45,13.45,12.75,12.75,12.75,12.75,12.75,12.75
2013-01-01 21:00:00,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75
2013-01-01 21:30:00,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55
2013-01-01 22:00:00,12.95,12.95,12.95,12.95,12.94,12.94,12.94,12.94,12.94,12.94
2013-01-01 22:30:00,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95
2013-01-01 23:00:00,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12
2013-01-01 23:30:00,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23
2013-01-02 00:00:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 00:30:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 01:00:00,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62
2013-01-02 01:30:00,12.71,12.95,12.95,12.95,12.61,12.61,12.61,12.61,12.61,12.61
2013-01-02 02:00:00,12.71,12.95,12.95,12.95,12.71,12.71,12.71,12.71,12.71,12.71
2013-01-02 02:30:00,12.73,12.95,12.95,12.95,12.73,12.73,12.73,12.73,12.73,12.73
2013-01-02 03:00:00,12.74,12.95,12.95,12.95,12.74,12.74,12.74,12.74,12.74,12.74
2013-01-02 03:30:00,12.72,12.95,12.95,12.95,12.72,12.72,12.72,12.72,12.72,12.72
2013-01-02 04:00:00,12.72,12.95,12.95,12.95,12.72,12.72,12.72,12.72,12.72,12.72
2013-01-02 04:30:00,12.6,12.95,12.95,12.95,12.6,12.6,12.6,12.6,12.6,12.6
2013-01-02 05:00:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 05:30:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 06:00:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 06:30:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 07:00:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 07:30:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 08:00:00,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
2013-01-02 08:30:00,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18
2013-01-02 09:00:00,13.02,13.3,13.3,13.3,12.74,12.74,12.74,12.74,12.74,12.74
